userId,movieId,score,rank,eval_window,window_start,window_end,n_eval_ratings
188,71211,5.717794,1,5,2010-10-30,2010-11-30,8
188,65130,5.699129,2,5,2010-10-30,2010-11-30,8
188,73211,5.693255,3,5,2010-10-30,2010-11-30,8
188,70208,5.659357,4,5,2010-10-30,2010-11-30,8
188,71248,5.645113,5,5,2010-10-30,2010-11-30,8
188,72176,5.635676,6,5,2010-10-30,2010-11-30,8
188,62344,5.608458,7,5,2010-10-30,2010-11-30,8
188,71304,5.573698,8,5,2010-10-30,2010-11-30,8
188,71108,5.572406,9,5,2010-10-30,2010-11-30,8
188,74228,5.566215,10,5,2010-10-30,2010-11-30,8
188,70984,5.559919,11,5,2010-10-30,2010-11-30,8
188,27033,5.557603,12,5,2010-10-30,2010-11-30,8
188,71464,5.552516,13,5,2010-10-30,2010-11-30,8
188,73323,5.532959,14,5,2010-10-30,2010-11-30,8
188,42418,5.525553,15,5,2010-10-30,2010-11-30,8
188,67193,5.513911,16,5,2010-10-30,2010-11-30,8
188,74275,5.462947,17,5,2010-10-30,2010-11-30,8
188,71156,5.450499,18,5,2010-10-30,2010-11-30,8
188,67695,5.449322,19,5,2010-10-30,2010-11-30,8
188,66665,5.435483,20,5,2010-10-30,2010-11-30,8
188,72169,5.433832,21,5,2010-10-30,2010-11-30,8
188,71379,5.428064,22,5,2010-10-30,2010-11-30,8
188,73854,5.427998,23,5,2010-10-30,2010-11-30,8
188,68952,5.424884,24,5,2010-10-30,2010-11-30,8
188,60382,5.424155,25,5,2010-10-30,2010-11-30,8
188,63808,5.423489,26,5,2010-10-30,2010-11-30,8
188,64499,5.421426,27,5,2010-10-30,2010-11-30,8
188,69458,5.416788,28,5,2010-10-30,2010-11-30,8
188,61729,5.411394,29,5,2010-10-30,2010-11-30,8
188,64197,5.401112,30,5,2010-10-30,2010-11-30,8
188,70159,5.395544,31,5,2010-10-30,2010-11-30,8
188,64575,5.390461,32,5,2010-10-30,2010-11-30,8
188,72741,5.374432,33,5,2010-10-30,2010-11-30,8
188,71282,5.373545,34,5,2010-10-30,2010-11-30,8
188,74416,5.358351,35,5,2010-10-30,2010-11-30,8
188,71500,5.354113,36,5,2010-10-30,2010-11-30,8
188,67801,5.351418,37,5,2010-10-30,2010-11-30,8
188,60943,5.349876,38,5,2010-10-30,2010-11-30,8
188,72171,5.342183,39,5,2010-10-30,2010-11-30,8
188,49772,5.341006,40,5,2010-10-30,2010-11-30,8
188,72131,5.338608,41,5,2010-10-30,2010-11-30,8
188,1305,5.329518,42,5,2010-10-30,2010-11-30,8
188,27373,5.328862,43,5,2010-10-30,2010-11-30,8
188,6867,5.325067,44,5,2010-10-30,2010-11-30,8
188,68848,5.319513,45,5,2010-10-30,2010-11-30,8
188,71745,5.318994,46,5,2010-10-30,2010-11-30,8
188,73168,5.317158,47,5,2010-10-30,2010-11-30,8
188,71668,5.317121,48,5,2010-10-30,2010-11-30,8
188,26947,5.31279,49,5,2010-10-30,2010-11-30,8
188,69516,5.30536,50,5,2010-10-30,2010-11-30,8
551,72011,6.43215,1,5,2010-10-30,2010-11-30,1
551,72479,6.26212,2,5,2010-10-30,2010-11-30,1
551,74795,6.260972,3,5,2010-10-30,2010-11-30,1
