userId,movieId,score,rank,eval_window,window_start,window_end,n_eval_ratings
141,179135,4.583043,1,1,2018-06-30,2018-07-30,5
141,171011,4.565027,2,1,2018-06-30,2018-07-30,5
141,126090,4.5635,3,1,2018-06-30,2018-07-30,5
141,171495,4.518548,4,1,2018-06-30,2018-07-30,5
141,170705,4.515798,5,1,2018-06-30,2018-07-30,5
141,159817,4.512585,6,1,2018-06-30,2018-07-30,5
141,6818,4.475998,7,1,2018-06-30,2018-07-30,5
141,103984,4.402747,8,1,2018-06-30,2018-07-30,5
141,3224,4.399436,9,1,2018-06-30,2018-07-30,5
141,1209,4.39013,10,1,2018-06-30,2018-07-30,5
141,99764,4.383828,11,1,2018-06-30,2018-07-30,5
141,176601,4.383461,12,1,2018-06-30,2018-07-30,5
141,2019,4.377628,13,1,2018-06-30,2018-07-30,5
141,169906,4.376722,14,1,2018-06-30,2018-07-30,5
141,3415,4.373935,15,1,2018-06-30,2018-07-30,5
141,131724,4.371531,16,1,2018-06-30,2018-07-30,5
141,1227,4.363543,17,1,2018-06-30,2018-07-30,5
141,26150,4.363131,18,1,2018-06-30,2018-07-30,5
141,142115,4.357193,19,1,2018-06-30,2018-07-30,5
141,1203,4.354825,20,1,2018-06-30,2018-07-30,5
141,1305,4.341779,21,1,2018-06-30,2018-07-30,5
141,1260,4.331744,22,1,2018-06-30,2018-07-30,5
141,1172,4.324082,23,1,2018-06-30,2018-07-30,5
141,71108,4.320251,24,1,2018-06-30,2018-07-30,5
141,3435,4.319927,25,1,2018-06-30,2018-07-30,5
141,668,4.319724,26,1,2018-06-30,2018-07-30,5
141,3030,4.311573,27,1,2018-06-30,2018-07-30,5
141,7327,4.302316,28,1,2018-06-30,2018-07-30,5
141,5291,4.300357,29,1,2018-06-30,2018-07-30,5
141,27156,4.297564,30,1,2018-06-30,2018-07-30,5
141,6669,4.296359,31,1,2018-06-30,2018-07-30,5
141,1217,4.29509,32,1,2018-06-30,2018-07-30,5
141,6981,4.294814,33,1,2018-06-30,2018-07-30,5
141,2731,4.294282,34,1,2018-06-30,2018-07-30,5
141,8477,4.290242,35,1,2018-06-30,2018-07-30,5
141,7156,4.289127,36,1,2018-06-30,2018-07-30,5
141,170355,4.288968,37,1,2018-06-30,2018-07-30,5
141,160289,4.287442,38,1,2018-06-30,2018-07-30,5
141,246,4.285372,39,1,2018-06-30,2018-07-30,5
141,6777,4.283457,40,1,2018-06-30,2018-07-30,5
141,2132,4.282399,41,1,2018-06-30,2018-07-30,5
141,96606,4.280038,42,1,2018-06-30,2018-07-30,5
141,5618,4.278999,43,1,2018-06-30,2018-07-30,5
141,1232,4.276635,44,1,2018-06-30,2018-07-30,5
141,4325,4.276631,45,1,2018-06-30,2018-07-30,5
141,6643,4.276576,46,1,2018-06-30,2018-07-30,5
141,2905,4.275491,47,1,2018-06-30,2018-07-30,5
141,1281,4.273911,48,1,2018-06-30,2018-07-30,5
141,1280,4.272657,49,1,2018-06-30,2018-07-30,5
141,665,4.272093,50,1,2018-06-30,2018-07-30,5
909,179135,4.064894,1,1,2018-06-30,2018-07-30,3
909,126090,4.043359,2,1,2018-06-30,2018-07-30,3
909,171495,3.997074,3,1,2018-06-30,2018-07-30,3
909,159817,3.996597,4,1,2018-06-30,2018-07-30,3
909,170705,3.995263,5,1,2018-06-30,2018-07-30,3
909,6818,3.954009,6,1,2018-06-30,2018-07-30,3
909,163809,3.931451,7,1,2018-06-30,2018-07-30,3
909,103984,3.881642,8,1,2018-06-30,2018-07-30,3
909,3224,3.879773,9,1,2018-06-30,2018-07-30,3
909,1209,3.870135,10,1,2018-06-30,2018-07-30,3
909,99764,3.865718,11,1,2018-06-30,2018-07-30,3
909,176601,3.864048,12,1,2018-06-30,2018-07-30,3
909,2019,3.859462,13,1,2018-06-30,2018-07-30,3
909,169906,3.85552,14,1,2018-06-30,2018-07-30,3
909,3415,3.854066,15,1,2018-06-30,2018-07-30,3
909,131724,3.849756,16,1,2018-06-30,2018-07-30,3
909,26150,3.842699,17,1,2018-06-30,2018-07-30,3
909,1227,3.841066,18,1,2018-06-30,2018-07-30,3
909,142115,3.835881,19,1,2018-06-30,2018-07-30,3
909,1305,3.821134,20,1,2018-06-30,2018-07-30,3
909,1260,3.812001,21,1,2018-06-30,2018-07-30,3
909,1172,3.802534,22,1,2018-06-30,2018-07-30,3
909,71108,3.800539,23,1,2018-06-30,2018-07-30,3
909,668,3.799659,24,1,2018-06-30,2018-07-30,3
909,3435,3.798834,25,1,2018-06-30,2018-07-30,3
909,3030,3.792084,26,1,2018-06-30,2018-07-30,3
909,7327,3.782206,27,1,2018-06-30,2018-07-30,3
909,5291,3.778878,28,1,2018-06-30,2018-07-30,3
909,27156,3.778818,29,1,2018-06-30,2018-07-30,3
909,6669,3.776436,30,1,2018-06-30,2018-07-30,3
909,1217,3.776252,31,1,2018-06-30,2018-07-30,3
909,6981,3.775837,32,1,2018-06-30,2018-07-30,3
909,8477,3.772491,33,1,2018-06-30,2018-07-30,3
909,2731,3.771222,34,1,2018-06-30,2018-07-30,3
909,7156,3.767963,35,1,2018-06-30,2018-07-30,3
909,170355,3.767249,36,1,2018-06-30,2018-07-30,3
909,160289,3.766791,37,1,2018-06-30,2018-07-30,3
909,246,3.763449,38,1,2018-06-30,2018-07-30,3
909,2132,3.762551,39,1,2018-06-30,2018-07-30,3
909,6777,3.76072,40,1,2018-06-30,2018-07-30,3
909,1232,3.758912,41,1,2018-06-30,2018-07-30,3
909,96606,3.757869,42,1,2018-06-30,2018-07-30,3
909,4325,3.757339,43,1,2018-06-30,2018-07-30,3
909,2905,3.756187,44,1,2018-06-30,2018-07-30,3
909,6643,3.75446,45,1,2018-06-30,2018-07-30,3
909,1281,3.752388,46,1,2018-06-30,2018-07-30,3
909,665,3.75181,47,1,2018-06-30,2018-07-30,3
909,1280,3.751807,48,1,2018-06-30,2018-07-30,3
909,3801,3.75127,49,1,2018-06-30,2018-07-30,3
909,924,3.7498,50,1,2018-06-30,2018-07-30,3
938,179135,4.758682,1,1,2018-06-30,2018-07-30,1
938,126090,4.739746,2,1,2018-06-30,2018-07-30,1
938,171011,4.737315,3,1,2018-06-30,2018-07-30,1
938,171495,4.692241,4,1,2018-06-30,2018-07-30,1
938,170705,4.691547,5,1,2018-06-30,2018-07-30,1
938,159817,4.686927,6,1,2018-06-30,2018-07-30,1
938,6818,4.647776,7,1,2018-06-30,2018-07-30,1
