userId,movieId,score,rank,eval_window,window_start,window_end,n_eval_ratings
245,179135,4.351847,1,2,2018-07-30,2018-08-30,2
245,171011,4.331385,2,2,2018-07-30,2018-08-30,2
245,126090,4.330075,3,2,2018-07-30,2018-08-30,2
245,170705,4.283779,4,2,2018-07-30,2018-08-30,2
245,171495,4.283657,5,2,2018-07-30,2018-08-30,2
245,159817,4.280652,6,2,2018-07-30,2018-08-30,2
245,6818,4.240327,7,2,2018-07-30,2018-08-30,2
245,163809,4.217592,8,2,2018-07-30,2018-08-30,2
245,103984,4.168392,9,2,2018-07-30,2018-08-30,2
245,3224,4.168188,10,2,2018-07-30,2018-08-30,2
245,1209,4.15654,11,2,2018-07-30,2018-08-30,2
245,99764,4.151467,12,2,2018-07-30,2018-08-30,2
245,176601,4.150367,13,2,2018-07-30,2018-08-30,2
245,2019,4.14438,14,2,2018-07-30,2018-08-30,2
245,169906,4.141966,15,2,2018-07-30,2018-08-30,2
245,3415,4.140381,16,2,2018-07-30,2018-08-30,2
245,131724,4.136699,17,2,2018-07-30,2018-08-30,2
245,1227,4.13044,18,2,2018-07-30,2018-08-30,2
245,26150,4.12928,19,2,2018-07-30,2018-08-30,2
245,142115,4.123877,20,2,2018-07-30,2018-08-30,2
245,1203,4.11969,21,2,2018-07-30,2018-08-30,2
245,1305,4.106151,22,2,2018-07-30,2018-08-30,2
245,1260,4.098501,23,2,2018-07-30,2018-08-30,2
245,1172,4.090729,24,2,2018-07-30,2018-08-30,2
245,668,4.087019,25,2,2018-07-30,2018-08-30,2
245,71108,4.086333,26,2,2018-07-30,2018-08-30,2
245,3435,4.086128,27,2,2018-07-30,2018-08-30,2
245,3030,4.077498,28,2,2018-07-30,2018-08-30,2
245,7327,4.070236,29,2,2018-07-30,2018-08-30,2
245,5291,4.065291,30,2,2018-07-30,2018-08-30,2
245,27156,4.063809,31,2,2018-07-30,2018-08-30,2
245,6669,4.062591,32,2,2018-07-30,2018-08-30,2
245,1217,4.062007,33,2,2018-07-30,2018-08-30,2
245,6981,4.06076,34,2,2018-07-30,2018-08-30,2
245,8477,4.058724,35,2,2018-07-30,2018-08-30,2
245,2731,4.058465,36,2,2018-07-30,2018-08-30,2
245,7156,4.056697,37,2,2018-07-30,2018-08-30,2
245,160289,4.054402,38,2,2018-07-30,2018-08-30,2
245,170355,4.05221,39,2,2018-07-30,2018-08-30,2
245,246,4.051754,40,2,2018-07-30,2018-08-30,2
245,6777,4.047726,41,2,2018-07-30,2018-08-30,2
