userId,movieId,score,rank,eval_window,window_start,window_end,n_eval_ratings
141,179135,4.583043,1,5,2018-10-30,2018-11-30,6
141,171011,4.565027,2,5,2018-10-30,2018-11-30,6
141,126090,4.5635,3,5,2018-10-30,2018-11-30,6
141,171495,4.518548,4,5,2018-10-30,2018-11-30,6
141,170705,4.515798,5,5,2018-10-30,2018-11-30,6
141,159817,4.512585,6,5,2018-10-30,2018-11-30,6
141,6818,4.475998,7,5,2018-10-30,2018-11-30,6
141,103984,4.402747,8,5,2018-10-30,2018-11-30,6
141,3224,4.399436,9,5,2018-10-30,2018-11-30,6
141,1209,4.39013,10,5,2018-10-30,2018-11-30,6
141,99764,4.383828,11,5,2018-10-30,2018-11-30,6
141,176601,4.383461,12,5,2018-10-30,2018-11-30,6
141,2019,4.377628,13,5,2018-10-30,2018-11-30,6
141,169906,4.376722,14,5,2018-10-30,2018-11-30,6
141,3415,4.373935,15,5,2018-10-30,2018-11-30,6
141,131724,4.371531,16,5,2018-10-30,2018-11-30,6
141,1227,4.363543,17,5,2018-10-30,2018-11-30,6
141,26150,4.363131,18,5,2018-10-30,2018-11-30,6
141,142115,4.357193,19,5,2018-10-30,2018-11-30,6
141,1203,4.354825,20,5,2018-10-30,2018-11-30,6
141,1305,4.341779,21,5,2018-10-30,2018-11-30,6
141,1260,4.331744,22,5,2018-10-30,2018-11-30,6
141,1172,4.324082,23,5,2018-10-30,2018-11-30,6
141,71108,4.320251,24,5,2018-10-30,2018-11-30,6
141,3435,4.319927,25,5,2018-10-30,2018-11-30,6
141,668,4.319724,26,5,2018-10-30,2018-11-30,6
141,3030,4.311573,27,5,2018-10-30,2018-11-30,6
141,7327,4.302316,28,5,2018-10-30,2018-11-30,6
141,5291,4.300357,29,5,2018-10-30,2018-11-30,6
141,27156,4.297564,30,5,2018-10-30,2018-11-30,6
141,6669,4.296359,31,5,2018-10-30,2018-11-30,6
141,1217,4.29509,32,5,2018-10-30,2018-11-30,6
141,6981,4.294814,33,5,2018-10-30,2018-11-30,6
141,2731,4.294282,34,5,2018-10-30,2018-11-30,6
141,8477,4.290242,35,5,2018-10-30,2018-11-30,6
141,7156,4.289127,36,5,2018-10-30,2018-11-30,6
141,170355,4.288968,37,5,2018-10-30,2018-11-30,6
141,160289,4.287442,38,5,2018-10-30,2018-11-30,6
141,246,4.285372,39,5,2018-10-30,2018-11-30,6
141,6777,4.283457,40,5,2018-10-30,2018-11-30,6
141,2132,4.282399,41,5,2018-10-30,2018-11-30,6
141,96606,4.280038,42,5,2018-10-30,2018-11-30,6
141,5618,4.278999,43,5,2018-10-30,2018-11-30,6
141,1232,4.276635,44,5,2018-10-30,2018-11-30,6
141,4325,4.276631,45,5,2018-10-30,2018-11-30,6
141,6643,4.276576,46,5,2018-10-30,2018-11-30,6
141,2905,4.275491,47,5,2018-10-30,2018-11-30,6
141,1281,4.273911,48,5,2018-10-30,2018-11-30,6
141,1280,4.272657,49,5,2018-10-30,2018-11-30,6
141,665,4.272093,50,5,2018-10-30,2018-11-30,6
328,179135,5.234802,1,5,2018-10-30,2018-11-30,42
328,171011,5.214656,2,5,2018-10-30,2018-11-30,42
328,126090,5.213542,3,5,2018-10-30,2018-11-30,42
328,171495,5.169639,4,5,2018-10-30,2018-11-30,42
328,170705,5.168274,5,5,2018-10-30,2018-11-30,42
328,159817,5.163564,6,5,2018-10-30,2018-11-30,42
328,6818,5.127284,7,5,2018-10-30,2018-11-30,42
328,163809,5.103074,8,5,2018-10-30,2018-11-30,42
328,103984,5.052256,9,5,2018-10-30,2018-11-30,42
328,3224,5.051036,10,5,2018-10-30,2018-11-30,42
328,1209,5.041546,11,5,2018-10-30,2018-11-30,42
328,99764,5.035714,12,5,2018-10-30,2018-11-30,42
328,176601,5.03463,13,5,2018-10-30,2018-11-30,42
328,2019,5.029496,14,5,2018-10-30,2018-11-30,42
328,169906,5.028234,15,5,2018-10-30,2018-11-30,42
328,3415,5.024727,16,5,2018-10-30,2018-11-30,42
328,131724,5.020158,17,5,2018-10-30,2018-11-30,42
328,26150,5.014293,18,5,2018-10-30,2018-11-30,42
328,1227,5.01394,19,5,2018-10-30,2018-11-30,42
