userId,movieId,score,rank,eval_window,window_start,window_end,n_eval_ratings
245,179135,4.351847,1,4,2018-09-30,2018-10-30,1
245,171011,4.331385,2,4,2018-09-30,2018-10-30,1
245,126090,4.330075,3,4,2018-09-30,2018-10-30,1
245,170705,4.283779,4,4,2018-09-30,2018-10-30,1
245,171495,4.283657,5,4,2018-09-30,2018-10-30,1
245,159817,4.280652,6,4,2018-09-30,2018-10-30,1
245,6818,4.240327,7,4,2018-09-30,2018-10-30,1
245,163809,4.217592,8,4,2018-09-30,2018-10-30,1
245,103984,4.168392,9,4,2018-09-30,2018-10-30,1
245,3224,4.168188,10,4,2018-09-30,2018-10-30,1
245,1209,4.15654,11,4,2018-09-30,2018-10-30,1
245,99764,4.151467,12,4,2018-09-30,2018-10-30,1
245,176601,4.150367,13,4,2018-09-30,2018-10-30,1
245,2019,4.14438,14,4,2018-09-30,2018-10-30,1
245,169906,4.141966,15,4,2018-09-30,2018-10-30,1
245,3415,4.140381,16,4,2018-09-30,2018-10-30,1
245,131724,4.136699,17,4,2018-09-30,2018-10-30,1
245,1227,4.13044,18,4,2018-09-30,2018-10-30,1
245,26150,4.12928,19,4,2018-09-30,2018-10-30,1
245,142115,4.123877,20,4,2018-09-30,2018-10-30,1
245,1203,4.11969,21,4,2018-09-30,2018-10-30,1
245,1305,4.106151,22,4,2018-09-30,2018-10-30,1
245,1260,4.098501,23,4,2018-09-30,2018-10-30,1
245,1172,4.090729,24,4,2018-09-30,2018-10-30,1
245,668,4.087019,25,4,2018-09-30,2018-10-30,1
245,71108,4.086333,26,4,2018-09-30,2018-10-30,1
245,3435,4.086128,27,4,2018-09-30,2018-10-30,1
245,3030,4.077498,28,4,2018-09-30,2018-10-30,1
245,7327,4.070236,29,4,2018-09-30,2018-10-30,1
245,5291,4.065291,30,4,2018-09-30,2018-10-30,1
245,27156,4.063809,31,4,2018-09-30,2018-10-30,1
245,6669,4.062591,32,4,2018-09-30,2018-10-30,1
245,1217,4.062007,33,4,2018-09-30,2018-10-30,1
245,6981,4.06076,34,4,2018-09-30,2018-10-30,1
245,8477,4.058724,35,4,2018-09-30,2018-10-30,1
245,2731,4.058465,36,4,2018-09-30,2018-10-30,1
245,7156,4.056697,37,4,2018-09-30,2018-10-30,1
245,160289,4.054402,38,4,2018-09-30,2018-10-30,1
245,170355,4.05221,39,4,2018-09-30,2018-10-30,1
245,246,4.051754,40,4,2018-09-30,2018-10-30,1
245,6777,4.047726,41,4,2018-09-30,2018-10-30,1
245,2132,4.047556,42,4,2018-09-30,2018-10-30,1
245,96606,4.045785,43,4,2018-09-30,2018-10-30,1
245,5618,4.044868,44,4,2018-09-30,2018-10-30,1
245,4325,4.044505,45,4,2018-09-30,2018-10-30,1
245,2905,4.043436,46,4,2018-09-30,2018-10-30,1
245,1232,4.043303,47,4,2018-09-30,2018-10-30,1
245,6643,4.042397,48,4,2018-09-30,2018-10-30,1
245,1281,4.039149,49,4,2018-09-30,2018-10-30,1
245,1280,4.039019,50,4,2018-09-30,2018-10-30,1
328,179135,5.234802,1,4,2018-09-30,2018-10-30,6
328,171011,5.214656,2,4,2018-09-30,2018-10-30,6
328,126090,5.213542,3,4,2018-09-30,2018-10-30,6
328,171495,5.169639,4,4,2018-09-30,2018-10-30,6
328,170705,5.168274,5,4,2018-09-30,2018-10-30,6
328,159817,5.163564,6,4,2018-09-30,2018-10-30,6
328,6818,5.127284,7,4,2018-09-30,2018-10-30,6
328,163809,5.103074,8,4,2018-09-30,2018-10-30,6
328,103984,5.052256,9,4,2018-09-30,2018-10-30,6
328,3224,5.051036,10,4,2018-09-30,2018-10-30,6
328,1209,5.041546,11,4,2018-09-30,2018-10-30,6
328,99764,5.035714,12,4,2018-09-30,2018-10-30,6
328,176601,5.03463,13,4,2018-09-30,2018-10-30,6
328,2019,5.029496,14,4,2018-09-30,2018-10-30,6
328,169906,5.028234,15,4,2018-09-30,2018-10-30,6
328,3415,5.024727,16,4,2018-09-30,2018-10-30,6
328,131724,5.020158,17,4,2018-09-30,2018-10-30,6
328,26150,5.014293,18,4,2018-09-30,2018-10-30,6
328,1227,5.01394,19,4,2018-09-30,2018-10-30,6
328,142115,5.008661,20,4,2018-09-30,2018-10-30,6
328,1203,5.004087,21,4,2018-09-30,2018-10-30,6
328,1305,4.992367,22,4,2018-09-30,2018-10-30,6
328,1260,4.983821,23,4,2018-09-30,2018-10-30,6
328,1172,4.975288,24,4,2018-09-30,2018-10-30,6
328,3435,4.972191,25,4,2018-09-30,2018-10-30,6
328,71108,4.971267,26,4,2018-09-30,2018-10-30,6
328,668,4.969122,27,4,2018-09-30,2018-10-30,6
328,3030,4.962727,28,4,2018-09-30,2018-10-30,6
328,7327,4.953522,29,4,2018-09-30,2018-10-30,6
328,5291,4.950932,30,4,2018-09-30,2018-10-30,6
328,27156,4.949566,31,4,2018-09-30,2018-10-30,6
328,6669,4.946751,32,4,2018-09-30,2018-10-30,6
328,1217,4.946031,33,4,2018-09-30,2018-10-30,6
328,6981,4.945874,34,4,2018-09-30,2018-10-30,6
328,2731,4.945439,35,4,2018-09-30,2018-10-30,6
328,8477,4.942271,36,4,2018-09-30,2018-10-30,6
328,7156,4.939939,37,4,2018-09-30,2018-10-30,6
328,160289,4.939301,38,4,2018-09-30,2018-10-30,6
328,170355,4.938507,39,4,2018-09-30,2018-10-30,6
328,246,4.936509,40,4,2018-09-30,2018-10-30,6
328,2132,4.934664,41,4,2018-09-30,2018-10-30,6
328,6777,4.932839,42,4,2018-09-30,2018-10-30,6
328,96606,4.929862,43,4,2018-09-30,2018-10-30,6
328,1232,4.928754,44,4,2018-09-30,2018-10-30,6
328,6643,4.927529,45,4,2018-09-30,2018-10-30,6
328,5618,4.926622,46,4,2018-09-30,2018-10-30,6
328,4325,4.926428,47,4,2018-09-30,2018-10-30,6
328,2905,4.92588,48,4,2018-09-30,2018-10-30,6
328,1280,4.924551,49,4,2018-09-30,2018-10-30,6
328,665,4.923729,50,4,2018-09-30,2018-10-30,6
339,179135,5.137554,1,4,2018-09-30,2018-10-30,5
339,126090,5.117109,2,4,2018-09-30,2018-10-30,5
339,171011,5.115812,3,4,2018-09-30,2018-10-30,5
339,171495,5.071328,4,4,2018-09-30,2018-10-30,5
339,170705,5.069034,5,4,2018-09-30,2018-10-30,5
339,159817,5.067132,6,4,2018-09-30,2018-10-30,5
339,6818,5.02567,7,4,2018-09-30,2018-10-30,5
339,163809,5.004834,8,4,2018-09-30,2018-10-30,5
339,103984,4.954018,9,4,2018-09-30,2018-10-30,5
339,3224,4.953143,10,4,2018-09-30,2018-10-30,5
339,1209,4.941198,11,4,2018-09-30,2018-10-30,5
339,99764,4.938653,12,4,2018-09-30,2018-10-30,5
339,176601,4.935548,13,4,2018-09-30,2018-10-30,5
339,2019,4.929788,14,4,2018-09-30,2018-10-30,5
339,169906,4.927434,15,4,2018-09-30,2018-10-30,5
339,3415,4.92478,16,4,2018-09-30,2018-10-30,5
339,131724,4.922368,17,4,2018-09-30,2018-10-30,5
339,1227,4.91598,18,4,2018-09-30,2018-10-30,5
339,26150,4.915272,19,4,2018-09-30,2018-10-30,5
339,142115,4.911849,20,4,2018-09-30,2018-10-30,5
339,1203,4.905774,21,4,2018-09-30,2018-10-30,5
339,1305,4.892981,22,4,2018-09-30,2018-10-30,5
339,1260,4.88473,23,4,2018-09-30,2018-10-30,5
339,1172,4.875122,24,4,2018-09-30,2018-10-30,5
339,668,4.873837,25,4,2018-09-30,2018-10-30,5
339,3435,4.8737,26,4,2018-09-30,2018-10-30,5
339,71108,4.873264,27,4,2018-09-30,2018-10-30,5
339,3030,4.864501,28,4,2018-09-30,2018-10-30,5
339,7327,4.856101,29,4,2018-09-30,2018-10-30,5
339,5291,4.851516,30,4,2018-09-30,2018-10-30,5
339,27156,4.849469,31,4,2018-09-30,2018-10-30,5
339,6669,4.848447,32,4,2018-09-30,2018-10-30,5
339,1217,4.847435,33,4,2018-09-30,2018-10-30,5
339,6981,4.84692,34,4,2018-09-30,2018-10-30,5
339,2731,4.844664,35,4,2018-09-30,2018-10-30,5
339,8477,4.843731,36,4,2018-09-30,2018-10-30,5
339,160289,4.841384,37,4,2018-09-30,2018-10-30,5
339,7156,4.841376,38,4,2018-09-30,2018-10-30,5
339,170355,4.840789,39,4,2018-09-30,2018-10-30,5
339,246,4.836405,40,4,2018-09-30,2018-10-30,5
339,5618,4.833512,41,4,2018-09-30,2018-10-30,5
339,2132,4.833479,42,4,2018-09-30,2018-10-30,5
339,6777,4.833133,43,4,2018-09-30,2018-10-30,5
