userId,movieId,score,rank,eval_window,window_start,window_end,n_eval_ratings
457,6985,4.909016,1,2,2015-07-30,2015-08-30,3
457,1305,4.812471,2,2,2015-07-30,2015-08-30,3
457,101850,4.718647,3,2,2015-07-30,2015-08-30,3
457,7766,4.695446,4,2,2015-07-30,2015-08-30,3
457,7071,4.691245,5,2,2015-07-30,2015-08-30,3
457,6669,4.666185,6,2,2015-07-30,2015-08-30,3
457,129514,4.661788,7,2,2015-07-30,2015-08-30,3
457,26587,4.65161,8,2,2015-07-30,2015-08-30,3
457,46855,4.648575,9,2,2015-07-30,2015-08-30,3
457,318,4.648471,10,2,2015-07-30,2015-08-30,3
457,92475,4.644796,11,2,2015-07-30,2015-08-30,3
457,2920,4.643039,12,2,2015-07-30,2015-08-30,3
457,7132,4.635005,13,2,2015-07-30,2015-08-30,3
457,99764,4.634872,14,2,2015-07-30,2015-08-30,3
457,2931,4.62575,15,2,2015-07-30,2015-08-30,3
457,1216,4.624848,16,2,2015-07-30,2015-08-30,3
457,93040,4.62096,17,2,2015-07-30,2015-08-30,3
457,120815,4.620631,18,2,2015-07-30,2015-08-30,3
457,86347,4.619767,19,2,2015-07-30,2015-08-30,3
457,7327,4.618348,20,2,2015-07-30,2015-08-30,3
457,3621,4.617543,21,2,2015-07-30,2015-08-30,3
457,665,4.615602,22,2,2015-07-30,2015-08-30,3
457,926,4.613183,23,2,2015-07-30,2015-08-30,3
457,93988,4.60371,24,2,2015-07-30,2015-08-30,3
457,86345,4.601712,25,2,2015-07-30,2015-08-30,3
457,127052,4.597177,26,2,2015-07-30,2015-08-30,3
457,5515,4.596391,27,2,2015-07-30,2015-08-30,3
457,1202,4.594767,28,2,2015-07-30,2015-08-30,3
457,27033,4.593793,29,2,2015-07-30,2015-08-30,3
457,134853,4.59103,30,2,2015-07-30,2015-08-30,3
457,27727,4.588915,31,2,2015-07-30,2015-08-30,3
457,3629,4.585649,32,2,2015-07-30,2015-08-30,3
457,3415,4.583217,33,2,2015-07-30,2015-08-30,3
457,924,4.58144,34,2,2015-07-30,2015-08-30,3
457,118896,4.579139,35,2,2015-07-30,2015-08-30,3
457,5618,4.576978,36,2,2015-07-30,2015-08-30,3
457,6433,4.57654,37,2,2015-07-30,2015-08-30,3
457,1232,4.576107,38,2,2015-07-30,2015-08-30,3
