userId,movieId,score,rank,eval_window,window_start,window_end,n_eval_ratings
141,108727,8.935103,1,5,2018-10-30,2018-11-30,6
141,108981,8.63864,2,5,2018-10-30,2018-11-30,6
141,107771,8.436451,3,5,2018-10-30,2018-11-30,6
141,112421,8.392096,4,5,2018-10-30,2018-11-30,6
141,157318,8.24728,5,5,2018-10-30,2018-11-30,6
141,81456,8.240929,6,5,2018-10-30,2018-11-30,6
141,98056,8.234888,7,5,2018-10-30,2018-11-30,6
141,9010,8.193419,8,5,2018-10-30,2018-11-30,6
141,90430,8.192779,9,5,2018-10-30,2018-11-30,6
141,159415,8.142278,10,5,2018-10-30,2018-11-30,6
141,90376,8.138515,11,5,2018-10-30,2018-11-30,6
141,87234,8.124098,12,5,2018-10-30,2018-11-30,6
141,7371,8.11984,13,5,2018-10-30,2018-11-30,6
141,116138,8.064839,14,5,2018-10-30,2018-11-30,6
141,133771,8.062107,15,5,2018-10-30,2018-11-30,6
141,103984,8.007609,16,5,2018-10-30,2018-11-30,6
141,78836,7.992003,17,5,2018-10-30,2018-11-30,6
141,90531,7.967175,18,5,2018-10-30,2018-11-30,6
141,33171,7.967109,19,5,2018-10-30,2018-11-30,6
141,69134,7.943228,20,5,2018-10-30,2018-11-30,6
141,7265,7.916687,21,5,2018-10-30,2018-11-30,6
141,5791,7.895083,22,5,2018-10-30,2018-11-30,6
141,44694,7.834606,23,5,2018-10-30,2018-11-30,6
141,55444,7.819839,24,5,2018-10-30,2018-11-30,6
141,308,7.806226,25,5,2018-10-30,2018-11-30,6
141,53161,7.804992,26,5,2018-10-30,2018-11-30,6
141,6214,7.803152,27,5,2018-10-30,2018-11-30,6
141,169166,7.787754,28,5,2018-10-30,2018-11-30,6
141,134214,7.765727,29,5,2018-10-30,2018-11-30,6
141,120625,7.752584,30,5,2018-10-30,2018-11-30,6
141,140162,7.733912,31,5,2018-10-30,2018-11-30,6
141,79798,7.71532,32,5,2018-10-30,2018-11-30,6
141,116897,7.710857,33,5,2018-10-30,2018-11-30,6
141,118985,7.703362,34,5,2018-10-30,2018-11-30,6
141,5269,7.700441,35,5,2018-10-30,2018-11-30,6
141,77307,7.680291,36,5,2018-10-30,2018-11-30,6
141,1916,7.674273,37,5,2018-10-30,2018-11-30,6
141,96606,7.663454,38,5,2018-10-30,2018-11-30,6
141,139855,7.646169,39,5,2018-10-30,2018-11-30,6
141,127202,7.642814,40,5,2018-10-30,2018-11-30,6
141,86320,7.614339,41,5,2018-10-30,2018-11-30,6
141,1611,7.608183,42,5,2018-10-30,2018-11-30,6
141,307,7.597146,43,5,2018-10-30,2018-11-30,6
141,56389,7.584776,44,5,2018-10-30,2018-11-30,6
141,139417,7.57765,45,5,2018-10-30,2018-11-30,6
141,74275,7.573837,46,5,2018-10-30,2018-11-30,6
141,1176,7.571566,47,5,2018-10-30,2018-11-30,6
141,52579,7.56478,48,5,2018-10-30,2018-11-30,6
141,133645,7.550976,49,5,2018-10-30,2018-11-30,6
141,3262,7.544071,50,5,2018-10-30,2018-11-30,6
328,104925,7.728766,1,5,2018-10-30,2018-11-30,42
328,51939,7.519186,2,5,2018-10-30,2018-11-30,42
328,65685,7.483467,3,5,2018-10-30,2018-11-30,42
328,74580,7.412647,4,5,2018-10-30,2018-11-30,42
328,7381,7.356776,5,5,2018-10-30,2018-11-30,42
328,75805,7.351889,6,5,2018-10-30,2018-11-30,42
328,111743,7.329012,7,5,2018-10-30,2018-11-30,42
328,170399,7.315676,8,5,2018-10-30,2018-11-30,42
328,156607,7.313777,9,5,2018-10-30,2018-11-30,42
328,5803,7.297291,10,5,2018-10-30,2018-11-30,42
328,4866,7.268529,11,5,2018-10-30,2018-11-30,42
328,148888,7.232476,12,5,2018-10-30,2018-11-30,42
328,90717,7.22502,13,5,2018-10-30,2018-11-30,42
328,96417,7.220977,14,5,2018-10-30,2018-11-30,42
328,94405,7.220894,15,5,2018-10-30,2018-11-30,42
328,87483,7.219057,16,5,2018-10-30,2018-11-30,42
328,82852,7.203476,17,5,2018-10-30,2018-11-30,42
328,3177,7.189589,18,5,2018-10-30,2018-11-30,42
328,112911,7.165446,19,5,2018-10-30,2018-11-30,42
328,131013,7.153957,20,5,2018-10-30,2018-11-30,42
328,72167,7.141074,21,5,2018-10-30,2018-11-30,42
328,103655,7.098943,22,5,2018-10-30,2018-11-30,42
328,142032,7.097786,23,5,2018-10-30,2018-11-30,42
328,149830,7.081497,24,5,2018-10-30,2018-11-30,42
328,110453,7.079362,25,5,2018-10-30,2018-11-30,42
328,79185,7.074507,26,5,2018-10-30,2018-11-30,42
328,161024,7.069334,27,5,2018-10-30,2018-11-30,42
328,149352,7.061937,28,5,2018-10-30,2018-11-30,42
328,103810,7.059242,29,5,2018-10-30,2018-11-30,42
328,69436,7.049198,30,5,2018-10-30,2018-11-30,42
328,4228,7.044271,31,5,2018-10-30,2018-11-30,42
328,155509,7.038321,32,5,2018-10-30,2018-11-30,42
328,160271,7.033867,33,5,2018-10-30,2018-11-30,42
328,4351,7.029507,34,5,2018-10-30,2018-11-30,42
328,91485,7.022119,35,5,2018-10-30,2018-11-30,42
328,32298,7.020127,36,5,2018-10-30,2018-11-30,42
328,135861,7.010303,37,5,2018-10-30,2018-11-30,42
328,68073,7.008945,38,5,2018-10-30,2018-11-30,42
328,36401,7.004282,39,5,2018-10-30,2018-11-30,42
328,83349,6.996128,40,5,2018-10-30,2018-11-30,42
328,8666,6.993487,41,5,2018-10-30,2018-11-30,42
328,160563,6.978195,42,5,2018-10-30,2018-11-30,42
328,100498,6.968292,43,5,2018-10-30,2018-11-30,42
328,57951,6.961892,44,5,2018-10-30,2018-11-30,42
328,82854,6.944458,45,5,2018-10-30,2018-11-30,42
328,7573,6.927611,46,5,2018-10-30,2018-11-30,42
328,96693,6.925726,47,5,2018-10-30,2018-11-30,42
328,102033,6.917815,48,5,2018-10-30,2018-11-30,42
328,43419,6.913349,49,5,2018-10-30,2018-11-30,42
328,6006,6.912271,50,5,2018-10-30,2018-11-30,42
339,86320,6.810171,1,5,2018-10-30,2018-11-30,1
339,47,6.458111,2,5,2018-10-30,2018-11-30,1
339,2329,6.418827,3,5,2018-10-30,2018-11-30,1
339,2594,6.415114,4,5,2018-10-30,2018-11-30,1
339,39427,6.337201,5,5,2018-10-30,2018-11-30,1
339,112556,6.328849,6,5,2018-10-30,2018-11-30,1
339,88118,6.308572,7,5,2018-10-30,2018-11-30,1
339,27788,6.298991,8,5,2018-10-30,2018-11-30,1
339,7254,6.297925,9,5,2018-10-30,2018-11-30,1
339,79357,6.280981,10,5,2018-10-30,2018-11-30,1
339,6323,6.260852,11,5,2018-10-30,2018-11-30,1
339,53129,6.245777,12,5,2018-10-30,2018-11-30,1
339,44665,6.229115,13,5,2018-10-30,2018-11-30,1
339,48774,6.225679,14,5,2018-10-30,2018-11-30,1
339,6187,6.219626,15,5,2018-10-30,2018-11-30,1
339,108729,6.20683,16,5,2018-10-30,2018-11-30,1
339,6870,6.205295,17,5,2018-10-30,2018-11-30,1
339,64716,6.202425,18,5,2018-10-30,2018-11-30,1
339,3535,6.202069,19,5,2018-10-30,2018-11-30,1
339,92694,6.185224,20,5,2018-10-30,2018-11-30,1
339,115713,6.167416,21,5,2018-10-30,2018-11-30,1
339,69134,6.15852,22,5,2018-10-30,2018-11-30,1
339,55820,6.158332,23,5,2018-10-30,2018-11-30,1
339,27773,6.152437,24,5,2018-10-30,2018-11-30,1
339,68237,6.144616,25,5,2018-10-30,2018-11-30,1
339,104879,6.137376,26,5,2018-10-30,2018-11-30,1
339,1921,6.134294,27,5,2018-10-30,2018-11-30,1
339,37731,6.13336,28,5,2018-10-30,2018-11-30,1
339,51540,6.133346,29,5,2018-10-30,2018-11-30,1
339,99114,6.129416,30,5,2018-10-30,2018-11-30,1
339,113741,6.126858,31,5,2018-10-30,2018-11-30,1
339,5954,6.113415,32,5,2018-10-30,2018-11-30,1
339,68157,6.096124,33,5,2018-10-30,2018-11-30,1
339,4239,6.088727,34,5,2018-10-30,2018-11-30,1
339,100383,6.077995,35,5,2018-10-30,2018-11-30,1
339,3285,6.070089,36,5,2018-10-30,2018-11-30,1
339,90376,6.066932,37,5,2018-10-30,2018-11-30,1
339,112804,6.065388,38,5,2018-10-30,2018-11-30,1
339,4848,6.063732,39,5,2018-10-30,2018-11-30,1
339,91658,6.062421,40,5,2018-10-30,2018-11-30,1
339,109487,6.061357,41,5,2018-10-30,2018-11-30,1
339,53318,6.06133,42,5,2018-10-30,2018-11-30,1
339,593,6.057094,43,5,2018-10-30,2018-11-30,1
339,81591,6.053042,44,5,2018-10-30,2018-11-30,1
339,48516,6.047481,45,5,2018-10-30,2018-11-30,1
339,78836,6.043094,46,5,2018-10-30,2018-11-30,1
