userId,movieId,score,rank,eval_window,window_start,window_end,n_eval_ratings
141,133771,6.832899,1,1,2018-06-30,2018-07-30,5
141,156605,6.653551,2,1,2018-06-30,2018-07-30,5
141,72720,6.606565,3,1,2018-06-30,2018-07-30,5
141,77307,6.593491,4,1,2018-06-30,2018-07-30,5
141,90376,6.582532,5,1,2018-06-30,2018-07-30,5
141,108727,6.576592,6,1,2018-06-30,2018-07-30,5
141,168610,6.567693,7,1,2018-06-30,2018-07-30,5
141,107771,6.54283,8,1,2018-06-30,2018-07-30,5
141,4144,6.533014,9,1,2018-06-30,2018-07-30,5
141,108981,6.516128,10,1,2018-06-30,2018-07-30,5
141,116897,6.48923,11,1,2018-06-30,2018-07-30,5
141,98056,6.478518,12,1,2018-06-30,2018-07-30,5
141,103980,6.459905,13,1,2018-06-30,2018-07-30,5
141,133645,6.45048,14,1,2018-06-30,2018-07-30,5
141,86320,6.431879,15,1,2018-06-30,2018-07-30,5
141,158972,6.405246,16,1,2018-06-30,2018-07-30,5
141,161966,6.404283,17,1,2018-06-30,2018-07-30,5
141,55814,6.395541,18,1,2018-06-30,2018-07-30,5
141,103984,6.394837,19,1,2018-06-30,2018-07-30,5
141,100714,6.379907,20,1,2018-06-30,2018-07-30,5
141,181315,6.371689,21,1,2018-06-30,2018-07-30,5
141,177689,6.368759,22,1,2018-06-30,2018-07-30,5
141,173197,6.364264,23,1,2018-06-30,2018-07-30,5
141,102800,6.359456,24,1,2018-06-30,2018-07-30,5
141,87234,6.352647,25,1,2018-06-30,2018-07-30,5
141,62511,6.351227,26,1,2018-06-30,2018-07-30,5
141,139855,6.337758,27,1,2018-06-30,2018-07-30,5
141,90531,6.330984,28,1,2018-06-30,2018-07-30,5
141,134214,6.326406,29,1,2018-06-30,2018-07-30,5
141,7371,6.321793,30,1,2018-06-30,2018-07-30,5
141,116138,6.30774,31,1,2018-06-30,2018-07-30,5
141,8638,6.305615,32,1,2018-06-30,2018-07-30,5
141,307,6.301795,33,1,2018-06-30,2018-07-30,5
141,306,6.295746,34,1,2018-06-30,2018-07-30,5
141,89759,6.285594,35,1,2018-06-30,2018-07-30,5
141,118900,6.280155,36,1,2018-06-30,2018-07-30,5
141,86781,6.268622,37,1,2018-06-30,2018-07-30,5
141,127108,6.267443,38,1,2018-06-30,2018-07-30,5
141,151113,6.267182,39,1,2018-06-30,2018-07-30,5
141,157318,6.264124,40,1,2018-06-30,2018-07-30,5
141,172009,6.252074,41,1,2018-06-30,2018-07-30,5
141,215,6.246569,42,1,2018-06-30,2018-07-30,5
141,114342,6.244155,43,1,2018-06-30,2018-07-30,5
141,158966,6.242514,44,1,2018-06-30,2018-07-30,5
141,164949,6.24068,45,1,2018-06-30,2018-07-30,5
141,112290,6.23805,46,1,2018-06-30,2018-07-30,5
141,80969,6.231968,47,1,2018-06-30,2018-07-30,5
141,112421,6.226079,48,1,2018-06-30,2018-07-30,5
141,177651,6.219859,49,1,2018-06-30,2018-07-30,5
141,117881,6.208255,50,1,2018-06-30,2018-07-30,5
909,176371,6.042431,1,1,2018-06-30,2018-07-30,3
909,296,5.961345,2,1,2018-06-30,2018-07-30,3
909,149334,5.890138,3,1,2018-06-30,2018-07-30,3
909,56782,5.880236,4,1,2018-06-30,2018-07-30,3
909,50,5.856231,5,1,2018-06-30,2018-07-30,3
909,750,5.84389,6,1,2018-06-30,2018-07-30,3
909,1193,5.841204,7,1,2018-06-30,2018-07-30,3
909,111,5.828443,8,1,2018-06-30,2018-07-30,3
909,4848,5.823113,9,1,2018-06-30,2018-07-30,3
909,176423,5.81876,10,1,2018-06-30,2018-07-30,3
909,1732,5.811135,11,1,2018-06-30,2018-07-30,3
909,1212,5.808606,12,1,2018-06-30,2018-07-30,3
909,1252,5.805099,13,1,2018-06-30,2018-07-30,3
909,1208,5.777994,14,1,2018-06-30,2018-07-30,3
909,1213,5.767859,15,1,2018-06-30,2018-07-30,3
909,174055,5.766299,16,1,2018-06-30,2018-07-30,3
909,112552,5.745264,17,1,2018-06-30,2018-07-30,3
909,6016,5.742135,18,1,2018-06-30,2018-07-30,3
909,593,5.738973,19,1,2018-06-30,2018-07-30,3
909,1617,5.727544,20,1,2018-06-30,2018-07-30,3
909,131724,5.726441,21,1,2018-06-30,2018-07-30,3
909,177615,5.726045,22,1,2018-06-30,2018-07-30,3
909,1206,5.719841,23,1,2018-06-30,2018-07-30,3
909,2076,5.718177,24,1,2018-06-30,2018-07-30,3
909,96829,5.712933,25,1,2018-06-30,2018-07-30,3
909,1222,5.709146,26,1,2018-06-30,2018-07-30,3
909,2571,5.708724,27,1,2018-06-30,2018-07-30,3
909,99917,5.702394,28,1,2018-06-30,2018-07-30,3
909,161582,5.701773,29,1,2018-06-30,2018-07-30,3
909,71464,5.699308,30,1,2018-06-30,2018-07-30,3
909,31364,5.698815,31,1,2018-06-30,2018-07-30,3
909,164179,5.696795,32,1,2018-06-30,2018-07-30,3
909,175569,5.696287,33,1,2018-06-30,2018-07-30,3
