userId,movieId,score,rank,eval_window,window_start,window_end,n_eval_ratings
1050,105197,6.113531,1,1,2015-06-30,2015-07-30,5
1050,96728,6.086893,2,1,2015-06-30,2015-07-30,5
1050,1189,6.006844,3,1,2015-06-30,2015-07-30,5
1050,90430,6.00626,4,1,2015-06-30,2015-07-30,5
1050,71108,5.989467,5,1,2015-06-30,2015-07-30,5
1050,108981,5.984834,6,1,2015-06-30,2015-07-30,5
1050,106766,5.980065,7,1,2015-06-30,2015-07-30,5
1050,3910,5.974225,8,1,2015-06-30,2015-07-30,5
1050,96829,5.972612,9,1,2015-06-30,2015-07-30,5
1050,77307,5.971394,10,1,2015-06-30,2015-07-30,5
1050,110586,5.970068,11,1,2015-06-30,2015-07-30,5
1050,68347,5.960512,12,1,2015-06-30,2015-07-30,5
1050,62511,5.958109,13,1,2015-06-30,2015-07-30,5
1050,7265,5.955736,14,1,2015-06-30,2015-07-30,5
1050,110882,5.92622,15,1,2015-06-30,2015-07-30,5
1050,215,5.92248,16,1,2015-06-30,2015-07-30,5
1050,1354,5.920369,17,1,2015-06-30,2015-07-30,5
1050,86781,5.919353,18,1,2015-06-30,2015-07-30,5
1050,98056,5.913454,19,1,2015-06-30,2015-07-30,5
1050,73344,5.901739,20,1,2015-06-30,2015-07-30,5
1050,1211,5.900146,21,1,2015-06-30,2015-07-30,5
1050,90374,5.893636,22,1,2015-06-30,2015-07-30,5
1050,108727,5.877448,23,1,2015-06-30,2015-07-30,5
1050,101525,5.875331,24,1,2015-06-30,2015-07-30,5
1050,78574,5.857468,25,1,2015-06-30,2015-07-30,5
1050,3788,5.842401,26,1,2015-06-30,2015-07-30,5
1050,90057,5.840759,27,1,2015-06-30,2015-07-30,5
1050,90531,5.825521,28,1,2015-06-30,2015-07-30,5
1050,55363,5.819702,29,1,2015-06-30,2015-07-30,5
1050,64197,5.814971,30,1,2015-06-30,2015-07-30,5
1050,103984,5.814534,31,1,2015-06-30,2015-07-30,5
1050,7013,5.812267,32,1,2015-06-30,2015-07-30,5
1050,31364,5.80698,33,1,2015-06-30,2015-07-30,5
1050,69604,5.805936,34,1,2015-06-30,2015-07-30,5
1050,102194,5.804148,35,1,2015-06-30,2015-07-30,5
1050,4546,5.802613,36,1,2015-06-30,2015-07-30,5
1050,86898,5.80027,37,1,2015-06-30,2015-07-30,5
1050,73023,5.799099,38,1,2015-06-30,2015-07-30,5
1050,97860,5.798097,39,1,2015-06-30,2015-07-30,5
1050,41285,5.793344,40,1,2015-06-30,2015-07-30,5
1050,47423,5.792437,41,1,2015-06-30,2015-07-30,5
1050,34437,5.789658,42,1,2015-06-30,2015-07-30,5
1050,97866,5.788949,43,1,2015-06-30,2015-07-30,5
1050,2730,5.788663,44,1,2015-06-30,2015-07-30,5
1050,36276,5.784873,45,1,2015-06-30,2015-07-30,5
1050,81819,5.784386,46,1,2015-06-30,2015-07-30,5
1050,116138,5.782011,47,1,2015-06-30,2015-07-30,5
1050,102800,5.779491,48,1,2015-06-30,2015-07-30,5
1050,69134,5.778358,49,1,2015-06-30,2015-07-30,5
1050,86320,5.778042,50,1,2015-06-30,2015-07-30,5
1078,112370,7.395645,1,1,2015-06-30,2015-07-30,1
1078,114180,7.234301,2,1,2015-06-30,2015-07-30,1
1078,114795,7.184325,3,1,2015-06-30,2015-07-30,1
1078,122892,7.163897,4,1,2015-06-30,2015-07-30,1
1078,91485,7.099113,5,1,2015-06-30,2015-07-30,1
1078,109673,7.087092,6,1,2015-06-30,2015-07-30,1
1078,112623,7.004659,7,1,2015-06-30,2015-07-30,1
1078,101864,6.983457,8,1,2015-06-30,2015-07-30,1
1078,130634,6.906116,9,1,2015-06-30,2015-07-30,1
1078,88744,6.904336,10,1,2015-06-30,2015-07-30,1
1078,111364,6.889843,11,1,2015-06-30,2015-07-30,1
1078,120466,6.821056,12,1,2015-06-30,2015-07-30,1
1078,112897,6.818514,13,1,2015-06-30,2015-07-30,1
1078,111659,6.778637,14,1,2015-06-30,2015-07-30,1
1078,103228,6.774964,15,1,2015-06-30,2015-07-30,1
1078,120635,6.728427,16,1,2015-06-30,2015-07-30,1
1078,108932,6.72756,17,1,2015-06-30,2015-07-30,1
1078,113348,6.709628,18,1,2015-06-30,2015-07-30,1
1078,78469,6.705988,19,1,2015-06-30,2015-07-30,1
1078,34150,6.67687,20,1,2015-06-30,2015-07-30,1
1078,84152,6.66457,21,1,2015-06-30,2015-07-30,1
1078,85056,6.643457,22,1,2015-06-30,2015-07-30,1
1078,78105,6.627118,23,1,2015-06-30,2015-07-30,1
1078,108945,6.622094,24,1,2015-06-30,2015-07-30,1
1078,96861,6.621498,25,1,2015-06-30,2015-07-30,1
1078,68791,6.600956,26,1,2015-06-30,2015-07-30,1
1078,52722,6.597682,27,1,2015-06-30,2015-07-30,1
1078,112911,6.577605,28,1,2015-06-30,2015-07-30,1
1078,90249,6.572715,29,1,2015-06-30,2015-07-30,1
1078,42738,6.567465,30,1,2015-06-30,2015-07-30,1
1078,81564,6.566114,31,1,2015-06-30,2015-07-30,1
1078,65514,6.564485,32,1,2015-06-30,2015-07-30,1
1078,120138,6.558703,33,1,2015-06-30,2015-07-30,1
1078,79553,6.555761,34,1,2015-06-30,2015-07-30,1
1078,106491,6.544596,35,1,2015-06-30,2015-07-30,1
