userId,movieId,score,rank,eval_window,window_start,window_end,n_eval_ratings
1050,105197,6.113531,1,5,2015-10-30,2015-11-30,7
1050,96728,6.086893,2,5,2015-10-30,2015-11-30,7
1050,1189,6.006844,3,5,2015-10-30,2015-11-30,7
1050,90430,6.00626,4,5,2015-10-30,2015-11-30,7
1050,71108,5.989467,5,5,2015-10-30,2015-11-30,7
1050,108981,5.984834,6,5,2015-10-30,2015-11-30,7
1050,106766,5.980065,7,5,2015-10-30,2015-11-30,7
1050,3910,5.974225,8,5,2015-10-30,2015-11-30,7
1050,96829,5.972612,9,5,2015-10-30,2015-11-30,7
1050,77307,5.971394,10,5,2015-10-30,2015-11-30,7
1050,110586,5.970068,11,5,2015-10-30,2015-11-30,7
1050,68347,5.960512,12,5,2015-10-30,2015-11-30,7
1050,62511,5.958109,13,5,2015-10-30,2015-11-30,7
1050,7265,5.955736,14,5,2015-10-30,2015-11-30,7
1050,110882,5.92622,15,5,2015-10-30,2015-11-30,7
1050,215,5.92248,16,5,2015-10-30,2015-11-30,7
1050,1354,5.920369,17,5,2015-10-30,2015-11-30,7
1050,86781,5.919353,18,5,2015-10-30,2015-11-30,7
1050,98056,5.913454,19,5,2015-10-30,2015-11-30,7
1050,73344,5.901739,20,5,2015-10-30,2015-11-30,7
1050,1211,5.900146,21,5,2015-10-30,2015-11-30,7
1050,90374,5.893636,22,5,2015-10-30,2015-11-30,7
1050,108727,5.877448,23,5,2015-10-30,2015-11-30,7
1050,101525,5.875331,24,5,2015-10-30,2015-11-30,7
1050,78574,5.857468,25,5,2015-10-30,2015-11-30,7
1050,3788,5.842401,26,5,2015-10-30,2015-11-30,7
1050,90057,5.840759,27,5,2015-10-30,2015-11-30,7
1050,90531,5.825521,28,5,2015-10-30,2015-11-30,7
1050,55363,5.819702,29,5,2015-10-30,2015-11-30,7
1050,64197,5.814971,30,5,2015-10-30,2015-11-30,7
1050,103984,5.814534,31,5,2015-10-30,2015-11-30,7
1050,7013,5.812267,32,5,2015-10-30,2015-11-30,7
1050,31364,5.80698,33,5,2015-10-30,2015-11-30,7
1050,69604,5.805936,34,5,2015-10-30,2015-11-30,7
1050,102194,5.804148,35,5,2015-10-30,2015-11-30,7
1050,4546,5.802613,36,5,2015-10-30,2015-11-30,7
1050,86898,5.80027,37,5,2015-10-30,2015-11-30,7
1050,73023,5.799099,38,5,2015-10-30,2015-11-30,7
1050,97860,5.798097,39,5,2015-10-30,2015-11-30,7
1050,41285,5.793344,40,5,2015-10-30,2015-11-30,7
1050,47423,5.792437,41,5,2015-10-30,2015-11-30,7
1050,34437,5.789658,42,5,2015-10-30,2015-11-30,7
1050,97866,5.788949,43,5,2015-10-30,2015-11-30,7
1050,2730,5.788663,44,5,2015-10-30,2015-11-30,7
1050,36276,5.784873,45,5,2015-10-30,2015-11-30,7
1050,81819,5.784386,46,5,2015-10-30,2015-11-30,7
1050,116138,5.782011,47,5,2015-10-30,2015-11-30,7
1050,102800,5.779491,48,5,2015-10-30,2015-11-30,7
1050,69134,5.778358,49,5,2015-10-30,2015-11-30,7
1050,86320,5.778042,50,5,2015-10-30,2015-11-30,7
1135,53123,6.846777,1,5,2015-10-30,2015-11-30,2
1135,104944,6.74094,2,5,2015-10-30,2015-11-30,2
1135,215,6.639482,3,5,2015-10-30,2015-11-30,2
1135,63876,6.587261,4,5,2015-10-30,2015-11-30,2
1135,71579,6.557759,5,5,2015-10-30,2015-11-30,2
1135,86882,6.549495,6,5,2015-10-30,2015-11-30,2
1135,55052,6.544277,7,5,2015-10-30,2015-11-30,2
1135,55269,6.532207,8,5,2015-10-30,2015-11-30,2
