userId,movieId,score,rank,eval_window,window_start,window_end,n_eval_ratings
457,122892,5.940507,1,2,2015-07-30,2015-08-30,3
457,114180,5.931158,2,2,2015-07-30,2015-08-30,3
457,112370,5.876482,3,2,2015-07-30,2015-08-30,3
457,110553,5.869656,4,2,2015-07-30,2015-08-30,3
457,119145,5.83844,5,2,2015-07-30,2015-08-30,3
457,111360,5.823638,6,2,2015-07-30,2015-08-30,3
457,113378,5.819913,7,2,2015-07-30,2015-08-30,3
457,96861,5.788929,8,2,2015-07-30,2015-08-30,3
457,120635,5.788308,9,2,2015-07-30,2015-08-30,3
457,112138,5.773977,10,2,2015-07-30,2015-08-30,3
457,109578,5.766881,11,2,2015-07-30,2015-08-30,3
457,118696,5.752191,12,2,2015-07-30,2015-08-30,3
457,109673,5.751961,13,2,2015-07-30,2015-08-30,3
457,111659,5.751722,14,2,2015-07-30,2015-08-30,3
457,103253,5.725377,15,2,2015-07-30,2015-08-30,3
457,114795,5.721846,16,2,2015-07-30,2015-08-30,3
457,112623,5.711623,17,2,2015-07-30,2015-08-30,3
457,112852,5.707368,18,2,2015-07-30,2015-08-30,3
457,112897,5.704085,19,2,2015-07-30,2015-08-30,3
457,106002,5.690166,20,2,2015-07-30,2015-08-30,3
457,103772,5.687504,21,2,2015-07-30,2015-08-30,3
457,94777,5.671891,22,2,2015-07-30,2015-08-30,3
457,111364,5.659765,23,2,2015-07-30,2015-08-30,3
457,113345,5.658724,24,2,2015-07-30,2015-08-30,3
457,103810,5.648335,25,2,2015-07-30,2015-08-30,3
457,90249,5.636436,26,2,2015-07-30,2015-08-30,3
457,110730,5.63028,27,2,2015-07-30,2015-08-30,3
457,108945,5.62529,28,2,2015-07-30,2015-08-30,3
457,129354,5.613724,29,2,2015-07-30,2015-08-30,3
457,106072,5.610088,30,2,2015-07-30,2015-08-30,3
457,120466,5.608266,31,2,2015-07-30,2015-08-30,3
457,111743,5.603069,32,2,2015-07-30,2015-08-30,3
457,87520,5.601694,33,2,2015-07-30,2015-08-30,3
457,86644,5.601639,34,2,2015-07-30,2015-08-30,3
457,117590,5.58595,35,2,2015-07-30,2015-08-30,3
457,78469,5.585091,36,2,2015-07-30,2015-08-30,3
457,110102,5.579244,37,2,2015-07-30,2015-08-30,3
457,103339,5.579028,38,2,2015-07-30,2015-08-30,3
457,113348,5.578336,39,2,2015-07-30,2015-08-30,3
457,111759,5.569031,40,2,2015-07-30,2015-08-30,3
457,103042,5.563026,41,2,2015-07-30,2015-08-30,3
457,116797,5.557445,42,2,2015-07-30,2015-08-30,3
457,85056,5.556179,43,2,2015-07-30,2015-08-30,3
457,87430,5.555039,44,2,2015-07-30,2015-08-30,3
457,112171,5.551292,45,2,2015-07-30,2015-08-30,3
457,112175,5.549065,46,2,2015-07-30,2015-08-30,3
457,102481,5.547613,47,2,2015-07-30,2015-08-30,3
457,67923,5.543226,48,2,2015-07-30,2015-08-30,3
457,111113,5.538867,49,2,2015-07-30,2015-08-30,3
457,115210,5.538065,50,2,2015-07-30,2015-08-30,3
1050,105197,6.113531,1,2,2015-07-30,2015-08-30,2
1050,96728,6.086893,2,2,2015-07-30,2015-08-30,2
1050,1189,6.006844,3,2,2015-07-30,2015-08-30,2
1050,90430,6.00626,4,2,2015-07-30,2015-08-30,2
1050,71108,5.989467,5,2,2015-07-30,2015-08-30,2
1050,108981,5.984834,6,2,2015-07-30,2015-08-30,2
1050,106766,5.980065,7,2,2015-07-30,2015-08-30,2
1050,3910,5.974225,8,2,2015-07-30,2015-08-30,2
1050,96829,5.972612,9,2,2015-07-30,2015-08-30,2
1050,77307,5.971394,10,2,2015-07-30,2015-08-30,2
1050,110586,5.970068,11,2,2015-07-30,2015-08-30,2
1050,68347,5.960512,12,2,2015-07-30,2015-08-30,2
1050,62511,5.958109,13,2,2015-07-30,2015-08-30,2
1050,7265,5.955736,14,2,2015-07-30,2015-08-30,2
1050,110882,5.92622,15,2,2015-07-30,2015-08-30,2
1050,215,5.92248,16,2,2015-07-30,2015-08-30,2
1050,1354,5.920369,17,2,2015-07-30,2015-08-30,2
1050,86781,5.919353,18,2,2015-07-30,2015-08-30,2
1050,98056,5.913454,19,2,2015-07-30,2015-08-30,2
1050,73344,5.901739,20,2,2015-07-30,2015-08-30,2
1050,1211,5.900146,21,2,2015-07-30,2015-08-30,2
1050,90374,5.893636,22,2,2015-07-30,2015-08-30,2
1050,108727,5.877448,23,2,2015-07-30,2015-08-30,2
1050,101525,5.875331,24,2,2015-07-30,2015-08-30,2
1050,78574,5.857468,25,2,2015-07-30,2015-08-30,2
1050,3788,5.842401,26,2,2015-07-30,2015-08-30,2
1050,90057,5.840759,27,2,2015-07-30,2015-08-30,2
1050,90531,5.825521,28,2,2015-07-30,2015-08-30,2
1050,55363,5.819702,29,2,2015-07-30,2015-08-30,2
1050,64197,5.814971,30,2,2015-07-30,2015-08-30,2
1050,103984,5.814534,31,2,2015-07-30,2015-08-30,2
1050,7013,5.812267,32,2,2015-07-30,2015-08-30,2
1050,31364,5.80698,33,2,2015-07-30,2015-08-30,2
1050,69604,5.805936,34,2,2015-07-30,2015-08-30,2
1050,102194,5.804148,35,2,2015-07-30,2015-08-30,2
1050,4546,5.802613,36,2,2015-07-30,2015-08-30,2
1050,86898,5.80027,37,2,2015-07-30,2015-08-30,2
1050,73023,5.799099,38,2,2015-07-30,2015-08-30,2
1050,97860,5.798097,39,2,2015-07-30,2015-08-30,2
1050,41285,5.793344,40,2,2015-07-30,2015-08-30,2
1050,47423,5.792437,41,2,2015-07-30,2015-08-30,2
1050,34437,5.789658,42,2,2015-07-30,2015-08-30,2
1050,97866,5.788949,43,2,2015-07-30,2015-08-30,2
1050,2730,5.788663,44,2,2015-07-30,2015-08-30,2
1050,36276,5.784873,45,2,2015-07-30,2015-08-30,2
1050,81819,5.784386,46,2,2015-07-30,2015-08-30,2
1050,116138,5.782011,47,2,2015-07-30,2015-08-30,2
1050,102800,5.779491,48,2,2015-07-30,2015-08-30,2
1050,69134,5.778358,49,2,2015-07-30,2015-08-30,2
1050,86320,5.778042,50,2,2015-07-30,2015-08-30,2
1721,2571,5.591512,1,2,2015-07-30,2015-08-30,28
1721,2959,5.565264,2,2,2015-07-30,2015-08-30,28
1721,79132,5.435617,3,2,2015-07-30,2015-08-30,28
1721,356,5.424775,4,2,2015-07-30,2015-08-30,28
1721,318,5.40853,5,2,2015-07-30,2015-08-30,28
1721,593,5.376228,6,2,2015-07-30,2015-08-30,28
1721,4993,5.33363,7,2,2015-07-30,2015-08-30,28
1721,1270,5.292271,8,2,2015-07-30,2015-08-30,28
1721,7153,5.289085,9,2,2015-07-30,2015-08-30,28
1721,5952,5.285739,10,2,2015-07-30,2015-08-30,28
1721,58559,5.273205,11,2,2015-07-30,2015-08-30,28
1721,296,5.270527,12,2,2015-07-30,2015-08-30,28
1721,2762,5.268054,13,2,2015-07-30,2015-08-30,28
1721,1265,5.263131,14,2,2015-07-30,2015-08-30,28
1721,1198,5.263007,15,2,2015-07-30,2015-08-30,28
1721,2858,5.249686,16,2,2015-07-30,2015-08-30,28
1721,3147,5.236538,17,2,2015-07-30,2015-08-30,28
1721,3578,5.230134,18,2,2015-07-30,2015-08-30,28
1721,50,5.221018,19,2,2015-07-30,2015-08-30,28
1721,1,5.218013,20,2,2015-07-30,2015-08-30,28
1721,1196,5.215921,21,2,2015-07-30,2015-08-30,28
1721,1682,5.211309,22,2,2015-07-30,2015-08-30,28
1721,68954,5.208298,23,2,2015-07-30,2015-08-30,28
1721,6874,5.203701,24,2,2015-07-30,2015-08-30,28
1721,4226,5.197839,25,2,2015-07-30,2015-08-30,28
1721,480,5.179418,26,2,2015-07-30,2015-08-30,28
1721,858,5.170089,27,2,2015-07-30,2015-08-30,28
1721,293,5.163935,28,2,2015-07-30,2015-08-30,28
1721,2502,5.158586,29,2,2015-07-30,2015-08-30,28
1721,1704,5.151838,30,2,2015-07-30,2015-08-30,28
1721,260,5.130401,31,2,2015-07-30,2015-08-30,28
1721,68157,5.129558,32,2,2015-07-30,2015-08-30,28
1721,60069,5.116635,33,2,2015-07-30,2015-08-30,28
1721,1214,5.113341,34,2,2015-07-30,2015-08-30,28
1721,2028,5.099582,35,2,2015-07-30,2015-08-30,28
