userId,movieId,score,rank,eval_window,window_start,window_end,n_eval_ratings
457,122892,5.940507,1,3,2015-08-30,2015-09-30,45
457,114180,5.931158,2,3,2015-08-30,2015-09-30,45
457,112370,5.876482,3,3,2015-08-30,2015-09-30,45
457,110553,5.869656,4,3,2015-08-30,2015-09-30,45
457,119145,5.83844,5,3,2015-08-30,2015-09-30,45
457,111360,5.823638,6,3,2015-08-30,2015-09-30,45
457,113378,5.819913,7,3,2015-08-30,2015-09-30,45
457,96861,5.788929,8,3,2015-08-30,2015-09-30,45
457,120635,5.788308,9,3,2015-08-30,2015-09-30,45
457,112138,5.773977,10,3,2015-08-30,2015-09-30,45
457,109578,5.766881,11,3,2015-08-30,2015-09-30,45
457,118696,5.752191,12,3,2015-08-30,2015-09-30,45
457,109673,5.751961,13,3,2015-08-30,2015-09-30,45
457,111659,5.751722,14,3,2015-08-30,2015-09-30,45
457,103253,5.725377,15,3,2015-08-30,2015-09-30,45
457,114795,5.721846,16,3,2015-08-30,2015-09-30,45
457,112623,5.711623,17,3,2015-08-30,2015-09-30,45
457,112852,5.707368,18,3,2015-08-30,2015-09-30,45
457,112897,5.704085,19,3,2015-08-30,2015-09-30,45
457,106002,5.690166,20,3,2015-08-30,2015-09-30,45
457,103772,5.687504,21,3,2015-08-30,2015-09-30,45
457,94777,5.671891,22,3,2015-08-30,2015-09-30,45
457,111364,5.659765,23,3,2015-08-30,2015-09-30,45
457,113345,5.658724,24,3,2015-08-30,2015-09-30,45
457,103810,5.648335,25,3,2015-08-30,2015-09-30,45
457,90249,5.636436,26,3,2015-08-30,2015-09-30,45
457,110730,5.63028,27,3,2015-08-30,2015-09-30,45
457,108945,5.62529,28,3,2015-08-30,2015-09-30,45
457,129354,5.613724,29,3,2015-08-30,2015-09-30,45
457,106072,5.610088,30,3,2015-08-30,2015-09-30,45
457,120466,5.608266,31,3,2015-08-30,2015-09-30,45
457,111743,5.603069,32,3,2015-08-30,2015-09-30,45
457,87520,5.601694,33,3,2015-08-30,2015-09-30,45
457,86644,5.601639,34,3,2015-08-30,2015-09-30,45
457,117590,5.58595,35,3,2015-08-30,2015-09-30,45
457,78469,5.585091,36,3,2015-08-30,2015-09-30,45
457,110102,5.579244,37,3,2015-08-30,2015-09-30,45
457,103339,5.579028,38,3,2015-08-30,2015-09-30,45
457,113348,5.578336,39,3,2015-08-30,2015-09-30,45
457,111759,5.569031,40,3,2015-08-30,2015-09-30,45
457,103042,5.563026,41,3,2015-08-30,2015-09-30,45
457,116797,5.557445,42,3,2015-08-30,2015-09-30,45
457,85056,5.556179,43,3,2015-08-30,2015-09-30,45
457,87430,5.555039,44,3,2015-08-30,2015-09-30,45
457,112171,5.551292,45,3,2015-08-30,2015-09-30,45
457,112175,5.549065,46,3,2015-08-30,2015-09-30,45
457,102481,5.547613,47,3,2015-08-30,2015-09-30,45
457,67923,5.543226,48,3,2015-08-30,2015-09-30,45
457,111113,5.538867,49,3,2015-08-30,2015-09-30,45
457,115210,5.538065,50,3,2015-08-30,2015-09-30,45
757,87430,6.632265,1,3,2015-08-30,2015-09-30,6
757,110553,6.568411,2,3,2015-08-30,2015-09-30,6
757,87520,6.544597,3,3,2015-08-30,2015-09-30,6
757,91485,6.499019,4,3,2015-08-30,2015-09-30,6
757,108190,6.494952,5,3,2015-08-30,2015-09-30,6
757,88140,6.442532,6,3,2015-08-30,2015-09-30,6
757,85056,6.428357,7,3,2015-08-30,2015-09-30,6
757,103042,6.406049,8,3,2015-08-30,2015-09-30,6
757,96861,6.38726,9,3,2015-08-30,2015-09-30,6
757,95510,6.315226,10,3,2015-08-30,2015-09-30,6
757,112370,6.305275,11,3,2015-08-30,2015-09-30,6
757,79139,6.304031,12,3,2015-08-30,2015-09-30,6
757,104241,6.301147,13,3,2015-08-30,2015-09-30,6
757,67923,6.299673,14,3,2015-08-30,2015-09-30,6
757,69526,6.278367,15,3,2015-08-30,2015-09-30,6
757,74530,6.254753,16,3,2015-08-30,2015-09-30,6
757,113348,6.25456,17,3,2015-08-30,2015-09-30,6
757,53464,6.253813,18,3,2015-08-30,2015-09-30,6
757,58025,6.250632,19,3,2015-08-30,2015-09-30,6
757,46335,6.248538,20,3,2015-08-30,2015-09-30,6
757,78105,6.247941,21,3,2015-08-30,2015-09-30,6
757,113378,6.239188,22,3,2015-08-30,2015-09-30,6
757,95543,6.235896,23,3,2015-08-30,2015-09-30,6
757,103253,6.22745,24,3,2015-08-30,2015-09-30,6
757,103810,6.225635,25,3,2015-08-30,2015-09-30,6
757,62081,6.219955,26,3,2015-08-30,2015-09-30,6
757,102716,6.208188,27,3,2015-08-30,2015-09-30,6
757,114180,6.200642,28,3,2015-08-30,2015-09-30,6
757,34150,6.193408,29,3,2015-08-30,2015-09-30,6
757,109673,6.185866,30,3,2015-08-30,2015-09-30,6
757,102481,6.182639,31,3,2015-08-30,2015-09-30,6
757,103339,6.168027,32,3,2015-08-30,2015-09-30,6
