userId,movieId,score,rank,eval_window,window_start,window_end,n_eval_ratings
103,26587,4.640281,1,1,2010-06-30,2010-07-30,129
103,318,4.592317,2,1,2010-06-30,2010-07-30,129
103,6669,4.56957,3,1,2010-06-30,2010-07-30,129
103,7767,4.548207,4,1,2010-06-30,2010-07-30,129
103,2360,4.540886,5,1,2010-06-30,2010-07-30,129
103,2019,4.526418,6,1,2010-06-30,2010-07-30,129
103,2324,4.519739,7,1,2010-06-30,2010-07-30,129
103,66934,4.510945,8,1,2010-06-30,2010-07-30,129
103,3677,4.509659,9,1,2010-06-30,2010-07-30,129
103,7587,4.50497,10,1,2010-06-30,2010-07-30,129
103,1218,4.504084,11,1,2010-06-30,2010-07-30,129
103,4422,4.497151,12,1,2010-06-30,2010-07-30,129
103,1237,4.490161,13,1,2010-06-30,2010-07-30,129
103,78499,4.481235,14,1,2010-06-30,2010-07-30,129
103,73881,4.476945,15,1,2010-06-30,2010-07-30,129
103,1232,4.473341,16,1,2010-06-30,2010-07-30,129
103,97,4.465199,17,1,2010-06-30,2010-07-30,129
103,5618,4.46389,18,1,2010-06-30,2010-07-30,129
103,7396,4.462615,19,1,2010-06-30,2010-07-30,129
103,4873,4.460679,20,1,2010-06-30,2010-07-30,129
103,7013,4.460601,21,1,2010-06-30,2010-07-30,129
103,6016,4.460473,22,1,2010-06-30,2010-07-30,129
103,1201,4.458563,23,1,2010-06-30,2010-07-30,129
103,750,4.453303,24,1,2010-06-30,2010-07-30,129
103,49917,4.44988,25,1,2010-06-30,2010-07-30,129
103,3030,4.445753,26,1,2010-06-30,2010-07-30,129
103,7505,4.443358,27,1,2010-06-30,2010-07-30,129
103,4973,4.44156,28,1,2010-06-30,2010-07-30,129
103,7327,4.44066,29,1,2010-06-30,2010-07-30,129
103,1732,4.440109,30,1,2010-06-30,2010-07-30,129
103,2571,4.435444,31,1,2010-06-30,2010-07-30,129
103,7766,4.432846,32,1,2010-06-30,2010-07-30,129
103,527,4.43081,33,1,2010-06-30,2010-07-30,129
103,3819,4.43065,34,1,2010-06-30,2010-07-30,129
103,5385,4.426909,35,1,2010-06-30,2010-07-30,129
103,4427,4.424607,36,1,2010-06-30,2010-07-30,129
103,7371,4.424208,37,1,2010-06-30,2010-07-30,129
103,71108,4.423252,38,1,2010-06-30,2010-07-30,129
103,36363,4.42106,39,1,2010-06-30,2010-07-30,129
103,1203,4.420505,40,1,2010-06-30,2010-07-30,129
103,7669,4.418312,41,1,2010-06-30,2010-07-30,129
103,27033,4.415176,42,1,2010-06-30,2010-07-30,129
103,58559,4.414304,43,1,2010-06-30,2010-07-30,129
103,26082,4.414145,44,1,2010-06-30,2010-07-30,129
103,1281,4.413902,45,1,2010-06-30,2010-07-30,129
103,4914,4.40899,46,1,2010-06-30,2010-07-30,129
103,48394,4.40805,47,1,2010-06-30,2010-07-30,129
103,1217,4.406453,48,1,2010-06-30,2010-07-30,129
103,3000,4.406392,49,1,2010-06-30,2010-07-30,129
103,293,4.40311,50,1,2010-06-30,2010-07-30,129
424,26587,4.951039,1,1,2010-06-30,2010-07-30,9
424,318,4.900409,2,1,2010-06-30,2010-07-30,9
424,6669,4.878774,3,1,2010-06-30,2010-07-30,9
424,7767,4.856113,4,1,2010-06-30,2010-07-30,9
424,2360,4.849168,5,1,2010-06-30,2010-07-30,9
424,2019,4.837374,6,1,2010-06-30,2010-07-30,9
424,858,4.830082,7,1,2010-06-30,2010-07-30,9
424,2324,4.828977,8,1,2010-06-30,2010-07-30,9
424,296,4.825164,9,1,2010-06-30,2010-07-30,9
424,66934,4.819961,10,1,2010-06-30,2010-07-30,9
424,3677,4.819607,11,1,2010-06-30,2010-07-30,9
424,1218,4.815026,12,1,2010-06-30,2010-07-30,9
424,7587,4.813163,13,1,2010-06-30,2010-07-30,9
424,4422,4.808553,14,1,2010-06-30,2010-07-30,9
424,1237,4.799815,15,1,2010-06-30,2010-07-30,9
424,2959,4.799091,16,1,2010-06-30,2010-07-30,9
424,1221,4.795982,17,1,2010-06-30,2010-07-30,9
424,78499,4.791091,18,1,2010-06-30,2010-07-30,9
424,73881,4.787333,19,1,2010-06-30,2010-07-30,9
424,50,4.782495,20,1,2010-06-30,2010-07-30,9
424,1232,4.782289,21,1,2010-06-30,2010-07-30,9
424,97,4.775578,22,1,2010-06-30,2010-07-30,9
424,7396,4.773585,23,1,2010-06-30,2010-07-30,9
424,5618,4.77332,24,1,2010-06-30,2010-07-30,9
424,7013,4.770537,25,1,2010-06-30,2010-07-30,9
424,4873,4.770475,26,1,2010-06-30,2010-07-30,9
424,6016,4.769491,27,1,2010-06-30,2010-07-30,9
424,1201,4.767723,28,1,2010-06-30,2010-07-30,9
424,750,4.765122,29,1,2010-06-30,2010-07-30,9
424,49917,4.757667,30,1,2010-06-30,2010-07-30,9
424,3030,4.753435,31,1,2010-06-30,2010-07-30,9
424,4973,4.75113,32,1,2010-06-30,2010-07-30,9
424,7505,4.750523,33,1,2010-06-30,2010-07-30,9
424,7327,4.748492,34,1,2010-06-30,2010-07-30,9
424,1732,4.748048,35,1,2010-06-30,2010-07-30,9
424,2571,4.744102,36,1,2010-06-30,2010-07-30,9
424,7766,4.742124,37,1,2010-06-30,2010-07-30,9
424,527,4.739764,38,1,2010-06-30,2010-07-30,9
424,3819,4.738753,39,1,2010-06-30,2010-07-30,9
424,5385,4.73736,40,1,2010-06-30,2010-07-30,9
424,4427,4.734124,41,1,2010-06-30,2010-07-30,9
424,7371,4.73258,42,1,2010-06-30,2010-07-30,9
424,71108,4.732104,43,1,2010-06-30,2010-07-30,9
424,1203,4.730364,44,1,2010-06-30,2010-07-30,9
424,36363,4.730286,45,1,2010-06-30,2010-07-30,9
424,7669,4.728777,46,1,2010-06-30,2010-07-30,9
424,58559,4.726295,47,1,2010-06-30,2010-07-30,9
424,1213,4.724785,48,1,2010-06-30,2010-07-30,9
424,1281,4.724435,49,1,2010-06-30,2010-07-30,9
424,26082,4.724423,50,1,2010-06-30,2010-07-30,9
430,26587,4.25131,1,1,2010-06-30,2010-07-30,7
430,318,4.202002,2,1,2010-06-30,2010-07-30,7
430,6669,4.181638,3,1,2010-06-30,2010-07-30,7
430,7767,4.158469,4,1,2010-06-30,2010-07-30,7
430,2360,4.150937,5,1,2010-06-30,2010-07-30,7
430,2019,4.137022,6,1,2010-06-30,2010-07-30,7
430,858,4.126797,7,1,2010-06-30,2010-07-30,7
430,2324,4.125944,8,1,2010-06-30,2010-07-30,7
430,296,4.123745,9,1,2010-06-30,2010-07-30,7
430,66934,4.121249,10,1,2010-06-30,2010-07-30,7
430,3677,4.119515,11,1,2010-06-30,2010-07-30,7
430,1218,4.117338,12,1,2010-06-30,2010-07-30,7
430,7587,4.114933,13,1,2010-06-30,2010-07-30,7
430,4422,4.109885,14,1,2010-06-30,2010-07-30,7
430,1237,4.102339,15,1,2010-06-30,2010-07-30,7
430,2959,4.098173,16,1,2010-06-30,2010-07-30,7
430,1221,4.093085,17,1,2010-06-30,2010-07-30,7
430,78499,4.091195,18,1,2010-06-30,2010-07-30,7
430,73881,4.088798,19,1,2010-06-30,2010-07-30,7
430,1232,4.082972,20,1,2010-06-30,2010-07-30,7
430,50,4.081611,21,1,2010-06-30,2010-07-30,7
430,97,4.078528,22,1,2010-06-30,2010-07-30,7
430,5618,4.074682,23,1,2010-06-30,2010-07-30,7
430,7013,4.072489,24,1,2010-06-30,2010-07-30,7
430,7396,4.071808,25,1,2010-06-30,2010-07-30,7
430,6016,4.068882,26,1,2010-06-30,2010-07-30,7
430,4873,4.06878,27,1,2010-06-30,2010-07-30,7
430,750,4.065523,28,1,2010-06-30,2010-07-30,7
430,1201,4.065287,29,1,2010-06-30,2010-07-30,7
430,49917,4.059477,30,1,2010-06-30,2010-07-30,7
430,7505,4.054314,31,1,2010-06-30,2010-07-30,7
430,3030,4.053603,32,1,2010-06-30,2010-07-30,7
430,1732,4.05151,33,1,2010-06-30,2010-07-30,7
430,4973,4.049306,34,1,2010-06-30,2010-07-30,7
430,7327,4.048396,35,1,2010-06-30,2010-07-30,7
430,2571,4.042182,36,1,2010-06-30,2010-07-30,7
430,7766,4.041841,37,1,2010-06-30,2010-07-30,7
430,3819,4.041157,38,1,2010-06-30,2010-07-30,7
430,527,4.039421,39,1,2010-06-30,2010-07-30,7
430,5385,4.038539,40,1,2010-06-30,2010-07-30,7
430,4427,4.036007,41,1,2010-06-30,2010-07-30,7
430,7371,4.032722,42,1,2010-06-30,2010-07-30,7
430,71108,4.031527,43,1,2010-06-30,2010-07-30,7
430,1203,4.031018,44,1,2010-06-30,2010-07-30,7
430,36363,4.03081,45,1,2010-06-30,2010-07-30,7
430,7669,4.02814,46,1,2010-06-30,2010-07-30,7
430,26082,4.026639,47,1,2010-06-30,2010-07-30,7
430,58559,4.02593,48,1,2010-06-30,2010-07-30,7
430,1281,4.025506,49,1,2010-06-30,2010-07-30,7
430,27033,4.025398,50,1,2010-06-30,2010-07-30,7
551,26587,4.033309,1,1,2010-06-30,2010-07-30,2
551,318,3.983829,2,1,2010-06-30,2010-07-30,2
551,6669,3.963119,3,1,2010-06-30,2010-07-30,2
551,7767,3.938533,4,1,2010-06-30,2010-07-30,2
551,2360,3.929739,5,1,2010-06-30,2010-07-30,2
551,2019,3.918234,6,1,2010-06-30,2010-07-30,2
551,858,3.912374,7,1,2010-06-30,2010-07-30,2
551,296,3.907795,8,1,2010-06-30,2010-07-30,2
551,2324,3.907072,9,1,2010-06-30,2010-07-30,2
551,66934,3.901782,10,1,2010-06-30,2010-07-30,2
551,3677,3.900697,11,1,2010-06-30,2010-07-30,2
551,1218,3.900257,12,1,2010-06-30,2010-07-30,2
551,7587,3.895947,13,1,2010-06-30,2010-07-30,2
551,4422,3.891661,14,1,2010-06-30,2010-07-30,2
551,1237,3.882492,15,1,2010-06-30,2010-07-30,2
551,2959,3.879259,16,1,2010-06-30,2010-07-30,2
551,1221,3.878198,17,1,2010-06-30,2010-07-30,2
551,78499,3.872885,18,1,2010-06-30,2010-07-30,2
551,73881,3.86952,19,1,2010-06-30,2010-07-30,2
551,1232,3.865469,20,1,2010-06-30,2010-07-30,2
