userId,movieId,score,rank,eval_window,window_start,window_end,n_eval_ratings
188,26587,4.431098,1,5,2010-10-30,2010-11-30,8
188,6669,4.360677,2,5,2010-10-30,2010-11-30,8
188,7767,4.338073,3,5,2010-10-30,2010-11-30,8
188,2360,4.32975,4,5,2010-10-30,2010-11-30,8
188,2019,4.318344,5,5,2010-10-30,2010-11-30,8
188,2324,4.307954,6,5,2010-10-30,2010-11-30,8
188,858,4.306807,7,5,2010-10-30,2010-11-30,8
188,296,4.302358,8,5,2010-10-30,2010-11-30,8
188,66934,4.2999,9,5,2010-10-30,2010-11-30,8
188,3677,4.299785,10,5,2010-10-30,2010-11-30,8
188,1218,4.29564,11,5,2010-10-30,2010-11-30,8
188,7587,4.294641,12,5,2010-10-30,2010-11-30,8
188,4422,4.288061,13,5,2010-10-30,2010-11-30,8
188,1237,4.281428,14,5,2010-10-30,2010-11-30,8
188,2959,4.280358,15,5,2010-10-30,2010-11-30,8
188,1221,4.274981,16,5,2010-10-30,2010-11-30,8
188,78499,4.270923,17,5,2010-10-30,2010-11-30,8
188,73881,4.268646,18,5,2010-10-30,2010-11-30,8
188,1232,4.264016,19,5,2010-10-30,2010-11-30,8
188,50,4.260615,20,5,2010-10-30,2010-11-30,8
188,97,4.257282,21,5,2010-10-30,2010-11-30,8
188,5618,4.255965,22,5,2010-10-30,2010-11-30,8
188,7013,4.253043,23,5,2010-10-30,2010-11-30,8
188,7396,4.252996,24,5,2010-10-30,2010-11-30,8
188,6016,4.250135,25,5,2010-10-30,2010-11-30,8
188,4873,4.248856,26,5,2010-10-30,2010-11-30,8
188,750,4.246991,27,5,2010-10-30,2010-11-30,8
188,1201,4.244609,28,5,2010-10-30,2010-11-30,8
188,49917,4.240209,29,5,2010-10-30,2010-11-30,8
188,3030,4.235009,30,5,2010-10-30,2010-11-30,8
188,4973,4.233764,31,5,2010-10-30,2010-11-30,8
188,7505,4.232259,32,5,2010-10-30,2010-11-30,8
188,1732,4.231657,33,5,2010-10-30,2010-11-30,8
188,7327,4.22907,34,5,2010-10-30,2010-11-30,8
188,7766,4.223075,35,5,2010-10-30,2010-11-30,8
188,2571,4.222132,36,5,2010-10-30,2010-11-30,8
188,527,4.221708,37,5,2010-10-30,2010-11-30,8
188,3819,4.220636,38,5,2010-10-30,2010-11-30,8
188,4427,4.215791,39,5,2010-10-30,2010-11-30,8
188,7371,4.213642,40,5,2010-10-30,2010-11-30,8
188,1203,4.211165,41,5,2010-10-30,2010-11-30,8
188,71108,4.211016,42,5,2010-10-30,2010-11-30,8
188,36363,4.2104,43,5,2010-10-30,2010-11-30,8
188,7669,4.208973,44,5,2010-10-30,2010-11-30,8
188,1281,4.206327,45,5,2010-10-30,2010-11-30,8
188,26082,4.206047,46,5,2010-10-30,2010-11-30,8
188,58559,4.205418,47,5,2010-10-30,2010-11-30,8
188,27033,4.203832,48,5,2010-10-30,2010-11-30,8
188,1213,4.200558,49,5,2010-10-30,2010-11-30,8
188,48394,4.200345,50,5,2010-10-30,2010-11-30,8
551,26587,4.033309,1,5,2010-10-30,2010-11-30,1
551,318,3.983829,2,5,2010-10-30,2010-11-30,1
551,6669,3.963119,3,5,2010-10-30,2010-11-30,1
551,7767,3.938533,4,5,2010-10-30,2010-11-30,1
551,2360,3.929739,5,5,2010-10-30,2010-11-30,1
551,2019,3.918234,6,5,2010-10-30,2010-11-30,1
551,858,3.912374,7,5,2010-10-30,2010-11-30,1
551,296,3.907795,8,5,2010-10-30,2010-11-30,1
551,2324,3.907072,9,5,2010-10-30,2010-11-30,1
551,66934,3.901782,10,5,2010-10-30,2010-11-30,1
551,3677,3.900697,11,5,2010-10-30,2010-11-30,1
551,1218,3.900257,12,5,2010-10-30,2010-11-30,1
551,7587,3.895947,13,5,2010-10-30,2010-11-30,1
551,4422,3.891661,14,5,2010-10-30,2010-11-30,1
551,2959,3.879259,15,5,2010-10-30,2010-11-30,1
551,1221,3.878198,16,5,2010-10-30,2010-11-30,1
551,78499,3.872885,17,5,2010-10-30,2010-11-30,1
551,73881,3.86952,18,5,2010-10-30,2010-11-30,1
551,1232,3.865469,19,5,2010-10-30,2010-11-30,1
551,50,3.863143,20,5,2010-10-30,2010-11-30,1
551,97,3.859115,21,5,2010-10-30,2010-11-30,1
551,5618,3.856308,22,5,2010-10-30,2010-11-30,1
551,7396,3.855171,23,5,2010-10-30,2010-11-30,1
551,7013,3.853885,24,5,2010-10-30,2010-11-30,1
551,6016,3.852556,25,5,2010-10-30,2010-11-30,1
551,4873,3.850188,26,5,2010-10-30,2010-11-30,1
551,1201,3.848194,27,5,2010-10-30,2010-11-30,1
551,750,3.846979,28,5,2010-10-30,2010-11-30,1
551,49917,3.841262,29,5,2010-10-30,2010-11-30,1
551,3030,3.835192,30,5,2010-10-30,2010-11-30,1
551,7505,3.835064,31,5,2010-10-30,2010-11-30,1
551,4973,3.833481,32,5,2010-10-30,2010-11-30,1
551,1732,3.830946,33,5,2010-10-30,2010-11-30,1
551,7327,3.828022,34,5,2010-10-30,2010-11-30,1
551,2571,3.826456,35,5,2010-10-30,2010-11-30,1
551,7766,3.824939,36,5,2010-10-30,2010-11-30,1
551,527,3.822079,37,5,2010-10-30,2010-11-30,1
551,3819,3.821584,38,5,2010-10-30,2010-11-30,1
551,5385,3.820346,39,5,2010-10-30,2010-11-30,1
551,4427,3.814789,40,5,2010-10-30,2010-11-30,1
551,7371,3.814234,41,5,2010-10-30,2010-11-30,1
551,36363,3.812285,42,5,2010-10-30,2010-11-30,1
551,71108,3.811852,43,5,2010-10-30,2010-11-30,1
551,1203,3.810959,44,5,2010-10-30,2010-11-30,1
551,7669,3.809354,45,5,2010-10-30,2010-11-30,1
551,26082,3.807931,46,5,2010-10-30,2010-11-30,1
551,58559,3.806321,47,5,2010-10-30,2010-11-30,1
551,1213,3.806055,48,5,2010-10-30,2010-11-30,1
551,27033,3.805771,49,5,2010-10-30,2010-11-30,1
551,1281,3.805566,50,5,2010-10-30,2010-11-30,1
909,26587,4.056558,1,5,2010-10-30,2010-11-30,2
909,318,4.00445,2,5,2010-10-30,2010-11-30,2
909,6669,3.988597,3,5,2010-10-30,2010-11-30,2
909,7767,3.963259,4,5,2010-10-30,2010-11-30,2
909,2360,3.95538,5,5,2010-10-30,2010-11-30,2
909,2019,3.943364,6,5,2010-10-30,2010-11-30,2
909,858,3.934116,7,5,2010-10-30,2010-11-30,2
909,2324,3.933944,8,5,2010-10-30,2010-11-30,2
909,296,3.930965,9,5,2010-10-30,2010-11-30,2
909,3677,3.925699,10,5,2010-10-30,2010-11-30,2
909,66934,3.925392,11,5,2010-10-30,2010-11-30,2
909,7587,3.920568,12,5,2010-10-30,2010-11-30,2
909,1218,3.920532,13,5,2010-10-30,2010-11-30,2
909,4422,3.914093,14,5,2010-10-30,2010-11-30,2
909,1237,3.907938,15,5,2010-10-30,2010-11-30,2
909,2959,3.902741,16,5,2010-10-30,2010-11-30,2
909,1221,3.898554,17,5,2010-10-30,2010-11-30,2
909,78499,3.896248,18,5,2010-10-30,2010-11-30,2
909,73881,3.893846,19,5,2010-10-30,2010-11-30,2
909,1232,3.887954,20,5,2010-10-30,2010-11-30,2
909,50,3.88571,21,5,2010-10-30,2010-11-30,2
909,97,3.884128,22,5,2010-10-30,2010-11-30,2
909,5618,3.880682,23,5,2010-10-30,2010-11-30,2
909,7396,3.878067,24,5,2010-10-30,2010-11-30,2
909,7013,3.877449,25,5,2010-10-30,2010-11-30,2
909,6016,3.875218,26,5,2010-10-30,2010-11-30,2
909,4873,3.875194,27,5,2010-10-30,2010-11-30,2
909,1201,3.872575,28,5,2010-10-30,2010-11-30,2
909,750,3.872029,29,5,2010-10-30,2010-11-30,2
909,49917,3.864672,30,5,2010-10-30,2010-11-30,2
909,3030,3.860671,31,5,2010-10-30,2010-11-30,2
909,7505,3.860236,32,5,2010-10-30,2010-11-30,2
909,7327,3.855902,33,5,2010-10-30,2010-11-30,2
909,1732,3.855826,34,5,2010-10-30,2010-11-30,2
909,4973,3.855598,35,5,2010-10-30,2010-11-30,2
909,7766,3.849558,36,5,2010-10-30,2010-11-30,2
909,3819,3.847817,37,5,2010-10-30,2010-11-30,2
909,2571,3.847574,38,5,2010-10-30,2010-11-30,2
909,527,3.846282,39,5,2010-10-30,2010-11-30,2
909,5385,3.842929,40,5,2010-10-30,2010-11-30,2
909,4427,3.840101,41,5,2010-10-30,2010-11-30,2
909,7371,3.838596,42,5,2010-10-30,2010-11-30,2
909,71108,3.838499,43,5,2010-10-30,2010-11-30,2
909,1203,3.838151,44,5,2010-10-30,2010-11-30,2
909,36363,3.835621,45,5,2010-10-30,2010-11-30,2
909,7669,3.833594,46,5,2010-10-30,2010-11-30,2
909,26082,3.832316,47,5,2010-10-30,2010-11-30,2
909,27033,3.830944,48,5,2010-10-30,2010-11-30,2
909,1281,3.829922,49,5,2010-10-30,2010-11-30,2
909,1213,3.829743,50,5,2010-10-30,2010-11-30,2
1050,26587,4.184477,1,5,2010-10-30,2010-11-30,4
1050,318,4.133817,2,5,2010-10-30,2010-11-30,4
1050,6669,4.113894,3,5,2010-10-30,2010-11-30,4
1050,7767,4.091745,4,5,2010-10-30,2010-11-30,4
1050,2360,4.082944,5,5,2010-10-30,2010-11-30,4
1050,2019,4.070986,6,5,2010-10-30,2010-11-30,4
1050,2324,4.064413,7,5,2010-10-30,2010-11-30,4
1050,858,4.063425,8,5,2010-10-30,2010-11-30,4
1050,296,4.054015,9,5,2010-10-30,2010-11-30,4
1050,3677,4.052072,10,5,2010-10-30,2010-11-30,4
1050,66934,4.052055,11,5,2010-10-30,2010-11-30,4
1050,1218,4.049808,12,5,2010-10-30,2010-11-30,4
1050,7587,4.049394,13,5,2010-10-30,2010-11-30,4
1050,4422,4.043129,14,5,2010-10-30,2010-11-30,4
1050,2959,4.034888,15,5,2010-10-30,2010-11-30,4
1050,1237,4.034464,16,5,2010-10-30,2010-11-30,4
1050,1221,4.027462,17,5,2010-10-30,2010-11-30,4
1050,73881,4.021321,18,5,2010-10-30,2010-11-30,4
1050,50,4.016582,19,5,2010-10-30,2010-11-30,4
1050,1232,4.016494,20,5,2010-10-30,2010-11-30,4
1050,97,4.012146,21,5,2010-10-30,2010-11-30,4
1050,7396,4.00701,22,5,2010-10-30,2010-11-30,4
1050,7013,4.006203,23,5,2010-10-30,2010-11-30,4
1050,5618,4.004582,24,5,2010-10-30,2010-11-30,4
