userId,movieId,score,rank,eval_window,window_start,window_end,n_eval_ratings
28,26587,4.442125,1,4,2010-09-30,2010-10-30,3
28,318,4.394869,2,4,2010-09-30,2010-10-30,3
28,6669,4.376057,3,4,2010-09-30,2010-10-30,3
28,7767,4.35091,4,4,2010-09-30,2010-10-30,3
28,2360,4.342069,5,4,2010-09-30,2010-10-30,3
28,2019,4.329885,6,4,2010-09-30,2010-10-30,3
28,2324,4.320321,7,4,2010-09-30,2010-10-30,3
28,858,4.31851,8,4,2010-09-30,2010-10-30,3
28,296,4.314718,9,4,2010-09-30,2010-10-30,3
28,66934,4.312103,10,4,2010-09-30,2010-10-30,3
28,3677,4.311586,11,4,2010-09-30,2010-10-30,3
28,1218,4.308976,12,4,2010-09-30,2010-10-30,3
28,7587,4.307008,13,4,2010-09-30,2010-10-30,3
28,4422,4.301547,14,4,2010-09-30,2010-10-30,3
28,1237,4.293935,15,4,2010-09-30,2010-10-30,3
28,2959,4.292808,16,4,2010-09-30,2010-10-30,3
28,1221,4.286197,17,4,2010-09-30,2010-10-30,3
28,78499,4.283651,18,4,2010-09-30,2010-10-30,3
28,73881,4.28075,19,4,2010-09-30,2010-10-30,3
28,1232,4.275163,20,4,2010-09-30,2010-10-30,3
28,50,4.274857,21,4,2010-09-30,2010-10-30,3
28,97,4.269199,22,4,2010-09-30,2010-10-30,3
28,5618,4.26749,23,4,2010-09-30,2010-10-30,3
28,7396,4.264487,24,4,2010-09-30,2010-10-30,3
28,7013,4.263098,25,4,2010-09-30,2010-10-30,3
28,4873,4.261907,26,4,2010-09-30,2010-10-30,3
28,6016,4.261733,27,4,2010-09-30,2010-10-30,3
28,1201,4.258933,28,4,2010-09-30,2010-10-30,3
28,750,4.257015,29,4,2010-09-30,2010-10-30,3
28,49917,4.251779,30,4,2010-09-30,2010-10-30,3
28,3030,4.247779,31,4,2010-09-30,2010-10-30,3
28,7505,4.246124,32,4,2010-09-30,2010-10-30,3
28,4973,4.243943,33,4,2010-09-30,2010-10-30,3
28,7327,4.243115,34,4,2010-09-30,2010-10-30,3
28,1732,4.243048,35,4,2010-09-30,2010-10-30,3
28,7766,4.236026,36,4,2010-09-30,2010-10-30,3
28,2571,4.235092,37,4,2010-09-30,2010-10-30,3
28,3819,4.234534,38,4,2010-09-30,2010-10-30,3
28,527,4.234456,39,4,2010-09-30,2010-10-30,3
28,5385,4.23118,40,4,2010-09-30,2010-10-30,3
